,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,3125,4421,-1.0,
1,2,1,1,0,0,0,82,89,707,170,-1.0,
2,3,1,1,1,0,0,82,89,707,170,-1.0,
3,4,1,1,1,1,0,82,89,467,65,-1.0,
4,5,1,1,1,1,1,82,92,148,62,91.735191,Tax
5,5,1,1,1,1,2,260,89,289,65,89.228104,Invoice
6,4,1,1,1,2,0,87,212,702,47,-1.0,
7,5,1,1,1,2,1,87,212,702,47,92.288147,RD16674502293962998
8,2,1,2,0,0,0,2764,74,293,168,-1.0,
9,3,1,2,1,0,0,2764,74,293,168,-1.0,
10,4,1,2,1,1,0,2764,74,293,168,-1.0,
11,5,1,2,1,1,1,2764,74,293,168,95.0, 
12,2,1,3,0,0,0,166,449,1660,238,-1.0,
13,3,1,3,1,0,0,166,449,1660,238,-1.0,
14,4,1,3,1,1,0,167,449,1659,74,-1.0,
15,5,1,3,1,1,1,167,452,259,71,92.023773,Roppen
16,5,1,3,1,1,2,454,451,516,72,92.830978,Transportation
17,5,1,3,1,1,3,1001,451,278,55,92.715057,Services
18,5,1,3,1,1,4,1312,451,232,55,92.780792,Private
19,5,1,3,1,1,5,1577,449,249,57,92.116707,Limited
20,4,1,3,1,2,0,166,541,1361,63,-1.0,
21,5,1,3,1,2,1,166,543,95,55,93.293831,"1st,"
22,5,1,3,1,2,2,286,543,77,47,90.973694,No
23,5,1,3,1,2,3,388,543,181,55,93.040398,"179-D,"
24,5,1,3,1,2,4,594,541,193,49,91.894226,Khasra
25,5,1,3,1,2,5,813,554,69,36,93.221741,no
26,5,1,3,1,2,6,904,543,66,47,92.942398,78
27,5,1,3,1,2,7,995,541,158,48,92.680038,Khirki
28,5,1,3,1,2,8,1173,541,203,63,92.674995,"Village,"
29,5,1,3,1,2,9,1401,543,126,47,93.015427,New
30,4,1,3,1,3,0,166,630,944,57,-1.0,
31,5,1,3,1,3,1,166,630,159,57,92.830215,"Delhi,"
32,5,1,3,1,3,2,346,630,165,49,90.599396,South
33,5,1,3,1,3,3,537,630,159,57,92.280594,"Delhi,"
34,5,1,3,1,3,4,720,630,158,57,91.619263,"Delhi,"
35,5,1,3,1,3,5,903,632,207,47,96.083267,110017
36,2,1,4,0,0,0,160,755,2808,823,-1.0,
37,3,1,4,1,0,0,160,755,336,72,-1.0,
38,4,1,4,1,1,0,160,755,336,72,-1.0,
39,5,1,4,1,1,1,160,755,336,72,91.24868,Vijayguna
40,3,1,4,2,0,0,166,845,328,49,-1.0,
41,4,1,4,2,1,0,166,845,328,49,-1.0,
42,5,1,4,2,1,1,166,846,81,47,92.609039,Pin
43,5,1,4,2,1,2,274,845,220,49,92.356468,location
44,3,1,4,3,0,0,160,1015,2808,563,-1.0,
45,4,1,4,3,1,0,166,1015,2802,48,-1.0,
46,5,1,4,3,1,1,166,1015,195,48,92.571045,Invoice
47,5,1,4,3,1,2,387,1016,90,47,92.946968,No.
48,5,1,4,3,1,3,2380,1016,588,47,47.479778,2223DLO026729669
49,4,1,4,3,2,0,166,1140,2796,57,-1.0,
50,5,1,4,3,2,1,166,1141,195,48,91.419548,Invoice
51,5,1,4,3,2,2,384,1142,136,47,92.845772,Date
52,5,1,4,3,2,3,2272,1142,112,47,93.178505,Nov
53,5,1,4,3,2,4,2404,1140,92,49,96.571342,3rd
54,5,1,4,3,2,5,2521,1142,153,55,96.284698,"2022,"
55,5,1,4,3,2,6,2700,1142,151,47,90.255798,10:16
56,5,1,4,3,2,7,2871,1142,91,46,90.255798,AM
57,4,1,4,3,3,0,160,1266,2805,63,-1.0,
58,5,1,4,3,3,1,160,1268,104,47,91.67498,Tax
59,5,1,4,3,3,2,285,1268,264,61,91.67498,Category
60,5,1,4,3,3,3,2102,1266,167,49,92.340897,Other
61,5,1,4,3,3,4,2291,1267,230,48,92.256683,services
62,5,1,4,3,3,5,2547,1279,144,36,92.232391,n.e.c.
63,5,1,4,3,3,6,2716,1268,249,56,96.614685,(999799)
64,4,1,4,3,4,0,166,1391,2799,64,-1.0,
65,5,1,4,3,4,1,166,1392,147,49,92.872681,Place
66,5,1,4,3,4,2,344,1391,52,50,93.042274,of
67,5,1,4,3,4,3,410,1391,192,64,92.954628,Supply
68,5,1,4,3,4,4,2824,1392,141,49,89.394386,Delhi
69,4,1,4,3,5,0,164,1520,2804,58,-1.0,
70,5,1,4,3,5,1,164,1520,112,47,92.26326,GST
71,5,1,4,3,5,2,2438,1520,530,58,21.727066,O7AAHCR1710]J1ZI
72,2,1,5,0,0,0,166,1835,370,58,-1.0,
73,3,1,5,1,0,0,166,1835,370,58,-1.0,
74,4,1,5,1,1,0,166,1835,370,58,-1.0,
75,5,1,5,1,1,1,166,1835,101,57,91.034248,Bill
76,5,1,5,1,1,2,299,1835,237,58,91.408501,Details
77,2,1,6,0,0,0,163,2064,2804,970,-1.0,
78,3,1,6,1,0,0,163,2064,2804,970,-1.0,
79,4,1,6,1,1,0,166,2064,2800,63,-1.0,
80,5,1,6,1,1,1,166,2064,229,63,91.784439,Booking
81,5,1,6,1,1,2,420,2066,94,47,92.133179,Fee
82,5,1,6,1,1,3,2795,2068,31,44,93.249779,₹
83,5,1,6,1,1,4,2851,2066,115,47,96.719421,1.00
84,4,1,6,1,2,0,164,2190,2802,63,-1.0,
85,5,1,6,1,2,1,164,2191,372,48,92.078484,Convenience
86,5,1,6,1,2,2,564,2190,233,63,92.812302,Charges
87,5,1,6,1,2,3,2795,2194,31,44,93.215836,₹
88,5,1,6,1,2,4,2849,2192,117,47,96.66378,5.79
89,4,1,6,1,3,0,163,2368,2804,49,-1.0,
90,5,1,6,1,3,1,163,2368,111,49,91.330635,Sub
91,5,1,6,1,3,2,294,2368,154,49,92.92601,Total
92,5,1,6,1,3,3,2794,2372,36,45,93.115921,₹
93,5,1,6,1,3,4,2845,2370,122,47,96.87767,6.79
94,4,1,6,1,4,0,164,2496,2791,56,-1.0,
95,5,1,6,1,4,1,164,2496,157,47,91.339577,CGST
96,5,1,6,1,4,2,340,2496,125,56,96.812294,(9%)
97,5,1,6,1,4,3,2795,2499,31,44,92.995728,₹
98,5,1,6,1,4,4,2848,2496,107,47,96.534424,0.61
99,4,1,6,1,5,0,163,2622,2792,56,-1.0,
100,5,1,6,1,5,1,163,2622,152,47,92.776001,SGST
101,5,1,6,1,5,2,335,2622,125,56,96.332764,(9%)
102,5,1,6,1,5,3,2795,2625,31,44,92.995728,₹
103,5,1,6,1,5,4,2848,2622,107,47,96.534424,0.61
104,4,1,6,1,6,0,166,2749,2800,56,-1.0,
105,5,1,6,1,6,1,166,2749,130,47,91.817612,IGST
106,5,1,6,1,6,2,316,2749,123,56,92.873581,(0%)
107,5,1,6,1,6,3,2795,2751,31,44,93.225487,₹
108,5,1,6,1,6,4,2848,2749,118,47,96.921211,0.00
109,4,1,6,1,7,0,168,2969,2785,65,-1.0,
110,5,1,6,1,7,1,168,2969,169,65,91.97084,Final
111,5,1,6,1,7,2,369,2973,313,61,92.956657,Amount
112,5,1,6,1,7,3,2744,2975,41,59,92.798531,₹
113,5,1,6,1,7,4,2811,2972,142,62,96.623489,8.01
114,2,1,7,0,0,0,162,3077,356,39,-1.0,
115,3,1,7,1,0,0,162,3077,356,39,-1.0,
116,4,1,7,1,1,0,162,3077,356,39,-1.0,
117,5,1,7,1,1,1,162,3077,171,39,92.678596,(Inclusive
118,5,1,7,1,1,2,349,3077,39,33,91.312935,of
119,5,1,7,1,1,3,398,3079,120,37,92.297134,Taxes)
120,2,1,8,0,0,0,613,3518,1974,148,-1.0,
121,3,1,8,1,0,0,613,3518,1974,148,-1.0,
122,4,1,8,1,1,0,613,3518,1974,61,-1.0,
123,5,1,8,1,1,1,613,3518,115,50,91.888962,This
124,5,1,8,1,1,2,752,3520,39,48,92.294586,is
125,5,1,8,1,1,3,830,3533,9,35,92.92067,a
126,5,1,8,1,1,4,863,3524,200,55,90.586807,system
127,5,1,8,1,1,5,1088,3518,299,61,92.118912,generated
128,5,1,8,1,1,6,1412,3520,200,48,92.586609,invoice
129,5,1,8,1,1,7,1635,3518,102,50,92.221939,and
130,5,1,8,1,1,8,1764,3518,168,50,92.281853,hence
131,5,1,8,1,1,9,1957,3533,67,35,92.281853,no
132,5,1,8,1,1,10,2046,3520,274,59,92.042168,signature
133,5,1,8,1,1,11,2345,3518,242,61,92.340691,required
134,4,1,8,1,2,0,1305,3603,591,63,-1.0,
135,5,1,8,1,2,1,1305,3603,179,49,92.321396,Thank
136,5,1,8,1,2,2,1500,3616,102,50,93.137192,you
137,5,1,8,1,2,3,1623,3604,273,62,90.88649,Vijayguna
