,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,3125,4042,-1.0,
1,2,1,1,0,0,0,2526,68,66,26,-1.0,
2,3,1,1,1,0,0,2526,68,66,26,-1.0,
3,4,1,1,1,1,0,2526,68,66,11,-1.0,
4,5,1,1,1,1,1,2526,69,8,10,85.250824,.
5,5,1,1,1,1,2,2579,68,13,11,69.325645,-
6,4,1,1,1,2,0,2528,79,62,15,-1.0,
7,5,1,1,1,2,1,2528,79,31,14,0.0,-₹
8,5,1,1,1,2,2,2568,75,26,28,0.0,an
9,2,1,2,0,0,0,484,80,2167,300,-1.0,
10,3,1,2,1,0,0,488,80,2163,110,-1.0,
11,4,1,2,1,1,0,488,80,513,46,-1.0,
12,5,1,2,1,1,1,488,81,270,45,92.028053,Payment
13,5,1,2,1,1,2,775,80,226,46,88.593361,Summa
14,5,1,2,1,1,3,2544,109,65,24,32.679787,2h
15,4,1,2,1,2,0,560,91,2091,99,-1.0,
16,5,1,2,1,2,1,560,91,33,49,74.737137,y
17,5,1,2,1,2,2,1010,91,58,49,0.0,v
18,5,1,2,1,2,3,2446,99,205,91,35.63327,ragiitio
19,3,1,2,2,0,0,484,220,2157,44,-1.0,
20,4,1,2,2,1,0,484,220,2157,44,-1.0,
21,5,1,2,2,1,1,484,220,115,44,90.993538,Ride
22,5,1,2,2,1,2,616,222,61,41,91.303993,ID
23,5,1,2,2,1,3,2042,222,599,42,50.052948,RD1667305898448362
24,5,1,2,2,1,4,2613,218,30,58,50.052948,1
25,3,1,2,3,0,0,484,326,2161,54,-1.0,
26,4,1,2,3,1,0,484,326,2161,54,-1.0,
27,5,1,2,3,1,1,484,329,126,42,92.804611,Time
28,5,1,2,3,1,2,629,326,49,45,91.683777,of
29,5,1,2,3,1,3,694,327,113,44,92.106148,Ride
30,5,1,2,3,1,4,2075,329,104,42,89.418427,Nov
31,5,1,2,3,1,5,2199,329,66,42,95.666222,1st
32,5,1,2,3,1,6,2283,329,132,51,96.358376,"2022,"
33,5,1,2,3,1,7,2435,329,104,42,93.305695,6:12
34,5,1,2,3,1,8,2558,329,87,41,92.774673,PM
35,2,1,3,0,0,0,484,543,1319,735,-1.0,
36,3,1,3,1,0,0,484,543,1319,735,-1.0,
37,4,1,3,1,1,0,484,543,1300,475,-1.0,
38,5,1,3,1,1,1,484,543,1300,475,95.0,     
39,4,1,3,1,2,0,484,1018,1319,260,-1.0,
40,5,1,3,1,2,1,484,1018,1319,260,95.0,  
41,2,1,4,0,0,0,1058,949,456,75,-1.0,
42,3,1,4,1,0,0,1058,949,456,75,-1.0,
43,4,1,4,1,1,0,1058,949,456,75,-1.0,
44,5,1,4,1,1,1,1058,962,126,56,3.472122,Gi€aier
45,5,1,4,1,1,2,1210,949,259,75,33.289482,Maida
46,2,1,5,0,0,0,2089,928,251,71,-1.0,
47,3,1,5,1,0,0,2089,928,251,71,-1.0,
48,4,1,5,1,1,0,2089,928,251,71,-1.0,
49,5,1,5,1,1,1,2089,928,251,71,0.0,bfGAmS
50,2,1,6,0,0,0,2079,1091,272,118,-1.0,
51,3,1,6,1,0,0,2079,1091,272,118,-1.0,
52,4,1,6,1,1,0,2079,1091,272,46,-1.0,
53,5,1,6,1,1,1,2079,1091,117,46,93.290741,8.18
54,5,1,6,1,1,2,2219,1091,132,46,91.202003,mins
55,4,1,6,1,2,0,2102,1174,226,35,-1.0,
56,5,1,6,1,2,1,2102,1174,226,35,92.850838,DURATION
57,2,1,7,0,0,0,1243,1018,541,85,-1.0,
58,3,1,7,1,0,0,1243,1018,541,85,-1.0,
59,4,1,7,1,1,0,1243,1018,541,85,-1.0,
60,5,1,7,1,1,1,1243,1018,541,85,95.0,    
61,2,1,8,0,0,0,484,1337,1806,60,-1.0,
62,3,1,8,1,0,0,484,1337,1806,60,-1.0,
63,4,1,8,1,1,0,484,1337,1806,60,-1.0,
64,5,1,8,1,1,1,484,1337,49,48,62.32383,©
65,5,1,8,1,1,2,577,1345,148,46,93.251305,"25-27,"
66,5,1,8,1,1,3,746,1343,271,54,92.009308,Knowledge
67,5,1,8,1,1,4,1038,1343,107,42,92.683159,Park
68,5,1,8,1,1,5,1164,1345,35,46,65.064095,"Il,"
69,5,1,8,1,1,6,1219,1345,188,40,92.132561,Greater
70,5,1,8,1,1,7,1427,1343,154,48,92.599152,"Noida,"
71,5,1,8,1,1,8,1602,1345,123,40,92.599152,Uttar
72,5,1,8,1,1,9,1744,1343,198,42,91.915329,Pradesh
73,5,1,8,1,1,10,1961,1345,191,46,93.304932,"201306,"
74,5,1,8,1,1,11,2173,1343,117,42,93.240929,India
75,2,1,9,0,0,0,488,1523,1995,113,-1.0,
76,3,1,9,1,0,0,484,1514,1999,122,-1.0,
77,4,1,9,1,1,0,578,1523,1905,54,-1.0,
78,5,1,9,1,1,1,578,1525,120,46,91.574074,"C-34,"
79,5,1,9,1,1,2,714,1524,149,53,0.0,A<imer
80,5,1,9,1,1,3,883,1525,112,40,92.611191,Kaur
81,5,1,9,1,1,4,1014,1525,135,52,93.116486,"Marg,"
82,5,1,9,1,1,5,1170,1534,110,31,92.450043,near
83,5,1,9,1,1,6,1300,1525,104,39,92.278122,IIMT
84,5,1,9,1,1,7,1420,1523,191,54,91.119392,"Collage,"
85,5,1,9,1,1,8,1632,1523,271,54,91.923576,Knowledge
86,5,1,9,1,1,9,1924,1523,108,42,92.012634,Park
87,5,1,9,1,1,10,2050,1525,51,46,81.510208,"Ill,"
88,5,1,9,1,1,11,2120,1525,189,40,92.188782,Greater
89,5,1,9,1,1,12,2328,1523,155,48,92.749733,"Noida,"
90,4,1,9,1,2,0,488,1588,688,48,-1.0,
91,5,1,9,1,2,1,488,1590,122,40,91.911667,Uttar
92,5,1,9,1,2,2,630,1588,198,42,91.911667,Pradesh
93,5,1,9,1,2,3,847,1590,191,46,93.305672,"201310,"
94,5,1,9,1,2,4,1059,1588,117,42,92.735367,India
95,2,1,10,0,0,0,546,1761,279,42,-1.0,
96,3,1,10,1,0,0,546,1761,279,42,-1.0,
97,4,1,10,1,1,0,546,1761,279,42,-1.0,
98,5,1,10,1,1,1,546,1761,77,41,92.509964,Bill
99,5,1,10,1,1,2,644,1761,181,42,92.738289,Details
100,2,1,11,0,0,0,541,1928,2047,361,-1.0,
101,3,1,11,1,0,0,541,1928,2047,361,-1.0,
102,4,1,11,1,1,0,545,1928,2043,46,-1.0,
103,5,1,11,1,1,1,545,1928,88,36,92.584953,Ride
104,5,1,11,1,1,2,649,1928,148,46,92.171608,Charge
105,5,1,11,1,1,3,2432,1929,25,34,93.126762,₹
106,5,1,11,1,1,4,2474,1929,114,35,96.625076,27.82
107,4,1,11,1,2,0,545,2020,2043,46,-1.0,
108,5,1,11,1,2,1,545,2020,170,46,92.785973,Booking
109,5,1,11,1,2,2,731,2022,91,34,92.358551,Fees
110,5,1,11,1,2,3,838,2021,31,35,93.096123,&
111,5,1,11,1,2,4,883,2021,271,35,91.003128,Convenience
112,5,1,11,1,2,5,1170,2020,171,46,92.564957,Charges
113,5,1,11,1,2,6,2432,2021,25,34,93.231178,₹
114,5,1,11,1,2,7,2476,2021,112,35,96.633537,13.18
115,4,1,11,1,3,0,545,2113,2043,35,-1.0,
116,5,1,11,1,3,1,545,2113,186,35,92.203041,Discount
117,5,1,11,1,3,2,2416,2113,41,34,93.247597,-₹
118,5,1,11,1,3,3,2476,2113,112,35,96.565369,12.00
119,4,1,11,1,4,0,541,2241,2045,48,-1.0,
120,5,1,11,1,4,1,541,2241,137,48,92.191582,Total
121,5,1,11,1,4,2,699,2244,229,45,89.966881,Amount
122,5,1,11,1,4,3,2382,2243,33,45,92.15271,₹
123,5,1,11,1,4,4,2435,2243,151,46,96.316216,29.00
124,2,1,12,0,0,0,542,2352,266,29,-1.0,
125,3,1,12,1,0,0,542,2352,266,29,-1.0,
126,4,1,12,1,1,0,542,2352,266,29,-1.0,
127,5,1,12,1,1,1,542,2352,129,29,92.402824,(Inclusive
128,5,1,12,1,1,2,681,2352,30,25,92.038063,of
129,5,1,12,1,1,3,717,2353,91,28,93.134933,Taxes)
130,2,1,13,0,0,0,541,2594,423,62,-1.0,
131,3,1,13,1,0,0,541,2594,423,62,-1.0,
132,4,1,13,1,1,0,541,2594,423,62,-1.0,
133,5,1,13,1,1,1,541,2597,104,45,92.434921,You
134,5,1,13,1,1,2,672,2594,113,48,91.584938,Paid
135,5,1,13,1,1,3,811,2596,153,60,92.560333,Using
136,2,1,14,0,0,0,546,2719,2042,49,-1.0,
137,3,1,14,1,0,0,546,2719,2042,49,-1.0,
138,4,1,14,1,1,0,546,2719,2042,49,-1.0,
139,5,1,14,1,1,1,546,2723,87,45,90.800491,UPI
140,5,1,14,1,1,2,2432,2719,25,34,93.274704,₹
141,5,1,14,1,1,3,2474,2721,114,35,95.378807,29.00
