,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,3125,4042,-1.0,
1,2,1,1,0,0,0,2526,71,66,16,-1.0,
2,3,1,1,1,0,0,2526,71,66,16,-1.0,
3,4,1,1,1,1,0,2526,71,66,16,-1.0,
4,5,1,1,1,1,1,2526,71,66,16,0.0,JI]
5,2,1,2,0,0,0,563,1140,2008,5,-1.0,
6,3,1,2,1,0,0,563,1140,2008,5,-1.0,
7,4,1,2,1,1,0,563,1140,2008,5,-1.0,
8,5,1,2,1,1,1,563,1140,2008,5,95.0, 
9,2,1,3,0,0,0,484,81,2167,2191,-1.0,
10,3,1,3,1,0,0,484,81,2167,2191,-1.0,
11,4,1,3,1,1,0,484,81,2125,58,-1.0,
12,5,1,3,1,1,1,484,84,108,45,93.026031,Tax
13,5,1,3,1,1,2,612,81,214,48,91.018936,Invoice
14,5,1,3,1,1,3,2515,82,94,57,0.0,Tia
15,4,1,3,1,2,0,2446,120,205,73,-1.0,
16,5,1,3,1,2,1,2446,120,205,73,87.315384,rapido
17,4,1,3,1,3,0,488,171,495,35,-1.0,
18,5,1,3,1,3,1,488,171,495,35,70.036797,RD16673058984483621
19,4,1,3,1,4,0,545,377,2044,35,-1.0,
20,5,1,3,1,4,1,545,377,146,35,92.077431,Invoice
21,5,1,3,1,4,2,708,378,67,34,92.495804,No.
22,5,1,3,1,4,3,2166,377,423,35,90.270065,2223DL0026442635
23,4,1,3,1,5,0,545,469,2041,40,-1.0,
24,5,1,3,1,5,1,545,469,146,35,91.781303,Invoice
25,5,1,3,1,5,2,708,470,95,34,92.002319,Date
26,5,1,3,1,5,3,2120,470,81,34,91.752274,Nov
27,5,1,3,1,5,4,2217,470,60,34,96.127235,1st
28,5,1,3,1,5,5,2291,469,112,40,96.549698,"2022,"
29,5,1,3,1,5,6,2419,469,88,35,93.254295,6:12
30,5,1,3,1,5,7,2525,470,61,33,92.755661,PM
31,4,1,3,1,6,0,543,560,2044,36,-1.0,
32,5,1,3,1,6,1,543,561,105,35,92.361649,State
33,5,1,3,1,6,2,2483,560,104,36,93.043793,Delhi
34,4,1,3,1,7,0,541,651,2051,47,-1.0,
35,5,1,3,1,7,1,541,654,74,34,92.714096,Tax
36,5,1,3,1,7,2,630,653,189,45,92.633682,Category
37,5,1,3,1,7,3,1796,652,122,36,92.957062,Other
38,5,1,3,1,7,4,1934,652,92,36,92.462532,local
39,5,1,3,1,7,5,2041,653,307,45,92.110664,transportation
40,5,1,3,1,7,6,2366,653,167,35,92.248878,services
41,5,1,3,1,7,7,2549,651,43,37,92.713959,of
42,4,1,3,1,8,0,550,714,2038,45,-1.0,
43,5,1,3,1,8,1,550,734,6,3,42.150299,.
44,5,1,3,1,8,2,2029,723,239,36,92.366158,passengers
45,5,1,3,1,8,3,2284,723,106,26,82.913582,n.e.c.
46,5,1,3,1,8,4,2406,714,182,42,95.612923,(996419)
47,4,1,3,1,9,0,545,781,2042,47,-1.0,
48,5,1,3,1,9,1,545,782,107,36,92.923416,Place
49,5,1,3,1,9,2,667,781,43,37,92.003326,of
50,5,1,3,1,9,3,722,782,143,46,92.003326,Supply
51,5,1,3,1,9,4,2483,782,104,36,93.098358,Delhi
52,4,1,3,1,10,0,544,874,2043,44,-1.0,
53,5,1,3,1,10,1,544,875,81,35,92.804504,GST
54,5,1,3,1,10,2,641,874,174,36,92.839928,Number
55,5,1,3,1,10,3,2207,875,380,43,57.000542,O7AAHCR1710]1ZI
56,4,1,3,1,11,0,544,966,2044,46,-1.0,
57,5,1,3,1,11,1,544,967,158,45,91.268944,Captain
58,5,1,3,1,11,2,721,968,123,34,92.690186,Name
59,5,1,3,1,11,3,2332,966,256,36,91.524635,VishnuBhati
60,4,1,3,1,12,0,541,1058,2047,36,-1.0,
61,5,1,3,1,12,1,541,1058,151,36,90.991348,Vehicle
62,5,1,3,1,12,2,709,1058,174,36,91.325806,Number
63,5,1,3,1,12,3,2321,1059,267,35,92.694649,UP13BL9550
64,4,1,3,1,13,0,544,1189,2044,45,-1.0,
65,5,1,3,1,13,1,544,1189,207,35,91.969902,Customer
66,5,1,3,1,13,2,767,1190,123,34,92.955856,Name
67,5,1,3,1,13,3,2383,1189,205,45,91.755669,Vijayguna
68,4,1,3,1,14,0,544,1280,561,46,-1.0,
69,5,1,3,1,14,1,544,1281,207,35,92.434418,Customer
70,5,1,3,1,14,2,767,1280,81,36,92.589508,Pick
71,5,1,3,1,14,3,863,1282,56,44,92.628983,Up
72,5,1,3,1,14,4,932,1280,173,36,91.855865,Address
73,4,1,3,1,15,0,543,1345,983,46,-1.0,
74,5,1,3,1,15,1,543,1346,126,40,91.279716,"25-27,"
75,5,1,3,1,15,2,688,1345,231,46,91.279716,Knowledge
76,5,1,3,1,15,3,937,1345,92,36,92.698669,Park
77,5,1,3,1,15,4,1045,1347,31,39,62.001923,"Il,"
78,5,1,3,1,15,5,1093,1346,160,35,92.544395,Greater
79,5,1,3,1,15,6,1270,1345,132,41,92.714294,"Noida,"
80,5,1,3,1,15,7,1420,1347,106,34,92.805573,Uttar
81,4,1,3,1,16,0,545,1410,468,41,-1.0,
82,5,1,3,1,16,1,545,1410,169,36,91.405769,Pradesh
83,5,1,3,1,16,2,730,1411,165,40,90.769211,"201306,"
84,5,1,3,1,16,3,913,1410,100,36,91.366852,India
85,4,1,3,1,17,0,546,1638,279,42,-1.0,
86,5,1,3,1,17,1,546,1638,77,41,92.905869,Bill
87,5,1,3,1,17,2,644,1638,181,42,92.369522,Details
88,4,1,3,1,18,0,544,1826,2044,46,-1.0,
89,5,1,3,1,18,1,544,1827,158,45,92.083969,Captain
90,5,1,3,1,18,2,722,1828,68,34,92.740005,Fee
91,5,1,3,1,18,3,2432,1826,25,34,93.113487,₹
92,5,1,3,1,18,4,2474,1827,114,35,96.713058,26.50
93,4,1,3,1,19,0,544,1898,2044,42,-1.0,
94,5,1,3,1,19,1,544,1898,110,35,92.978989,CGST
95,5,1,3,1,19,2,667,1898,127,42,96.868164,(2.5%)
