,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
67,4,1,8,1,3,0,1915,442,326,29,-1.0,
68,5,1,8,1,3,1,1915,442,76,29,92.381393,SAC
69,5,1,8,1,3,2,2004,442,99,29,92.064484,Code:
70,5,1,8,1,3,3,2116,443,125,28,95.854935,996412
71,2,1,9,0,0,0,1834,637,410,29,-1.0,
72,3,1,9,1,0,0,1834,637,410,29,-1.0,
73,4,1,9,1,1,0,1834,637,410,29,-1.0,
74,5,1,9,1,1,1,1834,637,116,29,88.411499,Invoice
75,5,1,9,1,1,2,1965,637,77,29,91.998627,Date
76,5,1,9,1,1,3,2058,637,186,29,96.585518,16/07/2018
77,2,1,10,0,0,0,1698,752,546,29,-1.0,
78,3,1,10,1,0,0,1698,752,546,29,-1.0,
79,4,1,10,1,1,0,1698,752,546,29,-1.0,
80,5,1,10,1,1,1,1698,752,109,29,91.972336,Mobile
81,5,1,10,1,1,2,1822,752,134,29,93.19593,Number
82,5,1,10,1,1,3,1969,753,275,28,92.166489,+918500265650
83,2,1,11,0,0,0,2000,954,245,36,-1.0,
84,3,1,11,1,0,0,2000,954,245,36,-1.0,
85,4,1,11,1,1,0,2000,954,245,36,-1.0,
86,5,1,11,1,1,1,2000,954,143,29,89.338226,Amount
87,5,1,11,1,1,2,2157,954,88,36,92.075302,(INR)
88,2,1,12,0,0,0,232,1053,755,29,-1.0,
89,3,1,12,1,0,0,232,1053,755,29,-1.0,
90,4,1,12,1,1,0,232,1053,755,29,-1.0,
91,5,1,12,1,1,1,232,1053,176,29,92.431404,Customer
92,5,1,12,1,1,2,422,1053,80,29,93.05368,Ride
93,5,1,12,1,1,3,516,1053,142,29,93.111664,Number
94,5,1,12,1,1,4,679,1068,2,5,92.795425,-
95,5,1,12,1,1,5,694,1053,293,29,91.747925,CRN2075909703
96,2,1,13,0,0,0,233,1152,151,29,-1.0,
97,3,1,13,1,0,0,233,1152,151,29,-1.0,
98,4,1,13,1,1,0,233,1152,151,29,-1.0,
99,5,1,13,1,1,1,233,1152,74,29,93.110947,Ride
100,5,1,13,1,1,2,323,1152,61,29,91.246696,Fee
101,2,1,14,0,0,0,234,1252,106,86,-1.0,
102,3,1,14,1,0,0,234,1252,106,86,-1.0,
103,4,1,14,1,1,0,235,1252,105,29,-1.0,
104,5,1,14,1,1,1,235,1252,105,29,91.943497,CGST
105,4,1,14,1,2,0,234,1309,86,29,-1.0,
106,5,1,14,1,2,1,234,1309,86,29,96.898438,2.5%
107,2,1,15,0,0,0,2107,1152,138,29,-1.0,
108,3,1,15,1,0,0,2107,1152,138,29,-1.0,
109,4,1,15,1,1,0,2107,1152,138,29,-1.0,
110,5,1,15,1,1,1,2107,1152,138,29,90.583298,₹115.98
111,2,1,16,0,0,0,2171,1280,74,29,-1.0,
112,3,1,16,1,0,0,2171,1280,74,29,-1.0,
113,4,1,16,1,1,0,2171,1280,74,29,-1.0,
114,5,1,16,1,1,1,2171,1280,74,29,92.169731,₹2.9
115,2,1,17,0,0,0,232,1571,137,30,-1.0,
116,3,1,17,1,0,0,232,1571,137,30,-1.0,
117,4,1,17,1,1,0,232,1571,137,30,-1.0,
118,5,1,17,1,1,1,232,1571,137,30,92.384842,Subtotal
119,2,1,18,0,0,0,233,1674,89,29,-1.0,
120,3,1,18,1,0,0,233,1674,89,29,-1.0,
121,4,1,18,1,1,0,233,1674,89,29,-1.0,
122,5,1,18,1,1,1,233,1674,89,29,92.657616,Total
123,2,1,19,0,0,0,235,1732,270,80,-1.0,
124,3,1,19,1,0,0,235,1732,270,80,-1.0,
125,4,1,19,1,1,0,235,1732,270,29,-1.0,
126,5,1,19,1,1,1,235,1732,177,29,92.595634,Customer
127,5,1,19,1,1,2,426,1732,79,29,90.854904,Ride
128,4,1,19,1,2,0,236,1783,77,29,-1.0,
129,5,1,19,1,2,1,236,1783,77,29,92.603554,Fare
130,2,1,20,0,0,0,231,1888,388,37,-1.0,
131,3,1,20,1,0,0,231,1888,388,37,-1.0,
132,4,1,20,1,1,0,231,1888,388,37,-1.0,
133,5,1,20,1,1,1,231,1888,199,29,92.194626,Authorised
134,5,1,20,1,1,2,444,1888,175,37,91.442108,Signatory
135,2,1,21,0,0,0,590,2099,53,46,-1.0,
136,3,1,21,1,0,0,590,2099,53,46,-1.0,
137,4,1,21,1,1,0,590,2099,53,46,-1.0,
138,5,1,21,1,1,1,590,2099,53,46,66.219276,N
139,2,1,22,0,0,0,279,2153,359,65,-1.0,
140,3,1,22,1,0,0,279,2153,384,61,-1.0,
141,4,1,22,1,1,0,279,2153,359,24,-1.0,
142,5,1,22,1,1,1,279,2153,359,24,0.0,-————————
143,4,1,22,1,2,0,349,2178,87,40,-1.0,
144,5,1,22,1,2,1,349,2178,87,40,0.0,-_——
145,2,1,23,0,0,0,2107,1572,138,29,-1.0,
146,3,1,23,1,0,0,2107,1572,138,29,-1.0,
147,4,1,23,1,1,0,2107,1572,138,29,-1.0,
148,5,1,23,1,1,1,2107,1572,138,29,92.917114,₹121.78
149,2,1,24,0,0,0,2104,1728,141,29,-1.0,
150,3,1,24,1,0,0,2104,1728,141,29,-1.0,
151,4,1,24,1,1,0,2104,1728,141,29,-1.0,
152,5,1,24,1,1,1,2104,1728,141,29,91.140411,₹121.78
153,2,1,25,0,0,0,232,2331,1876,28,-1.0,
154,3,1,25,1,0,0,232,2331,1876,28,-1.0,
155,4,1,25,1,1,0,232,2331,1876,28,-1.0,
156,5,1,25,1,1,1,232,2331,85,22,92.556892,Please
157,5,1,25,1,1,2,328,2332,60,21,92.919144,note:
158,5,1,25,1,1,3,399,2331,19,21,93.30497,1.
159,5,1,25,1,1,4,429,2331,53,22,92.924652,This
160,5,1,25,1,1,5,492,2331,87,22,92.983078,invoice
161,5,1,25,1,1,6,590,2331,18,22,92.89019,is
162,5,1,25,1,1,7,619,2331,80,22,91.831642,issued
163,5,1,25,1,1,8,709,2336,29,17,92.999352,on
164,5,1,25,1,1,9,749,2331,77,22,91.742119,behalf
165,5,1,25,1,1,10,835,2331,23,22,93.210739,of
166,5,1,25,1,1,11,867,2331,122,28,92.746735,Transport
167,5,1,25,1,1,12,999,2331,93,22,93.017143,Service
168,5,1,25,1,1,13,1104,2331,110,22,92.013756,Provider.
169,5,1,25,1,1,14,1225,2331,45,21,92.193573,ANI
170,5,1,25,1,1,15,1281,2331,169,27,91.738174,Technologies
171,5,1,25,1,1,16,1462,2331,86,22,92.438889,Private
172,5,1,25,1,1,17,1559,2331,89,22,92.659233,Limited
173,5,1,25,1,1,18,1659,2332,50,21,92.997833,acts
174,5,1,25,1,1,19,1720,2331,19,21,93.272995,in
175,5,1,25,1,1,20,1749,2331,38,22,92.609512,the
176,5,1,25,1,1,21,1797,2331,105,28,93.081276,capacity
177,5,1,25,1,1,22,1911,2331,23,22,93.294136,of
178,5,1,25,1,1,23,1944,2336,29,17,92.512764,an
179,5,1,25,1,1,24,1985,2331,123,22,92.512764,Electronic
180,2,1,26,0,0,0,231,2382,1970,28,-1.0,
181,3,1,26,1,0,0,231,2382,1970,28,-1.0,
182,4,1,26,1,1,0,231,2382,1970,28,-1.0,
183,5,1,26,1,1,1,231,2382,138,22,92.874748,Commerce
184,5,1,26,1,1,2,380,2382,112,28,92.65593,Operator
185,5,1,26,1,1,3,501,2387,28,17,91.963684,as
186,5,1,26,1,1,4,540,2387,40,23,92.778778,per
187,5,1,26,1,1,5,590,2382,93,22,92.571167,Section
188,5,1,26,1,1,6,693,2382,48,27,92.454994,9(5)
189,5,1,26,1,1,7,752,2382,23,22,93.240616,of
190,5,1,26,1,1,8,784,2382,38,22,92.849602,the
191,5,1,26,1,1,9,833,2382,89,22,91.787666,Central
192,5,1,26,1,1,10,933,2382,83,22,91.814255,Goods
193,5,1,26,1,1,11,1026,2382,17,22,93.224937,&
194,5,1,26,1,1,12,1053,2382,94,22,92.364655,Service
195,5,1,26,1,1,13,1156,2382,47,22,92.364655,Tax
196,5,1,26,1,1,14,1212,2382,47,26,93.088379,"Act,"
197,5,1,26,1,1,15,1270,2382,63,22,93.304436,2017
198,5,1,26,1,1,16,1343,2382,17,22,92.783684,&
199,5,1,26,1,1,17,1369,2382,180,28,92.810806,corresponding
200,5,1,26,1,1,18,1560,2382,93,22,92.565529,Section
201,5,1,26,1,1,19,1664,2382,48,27,93.212799,5(5)
202,5,1,26,1,1,20,1723,2382,23,22,93.273979,of
203,5,1,26,1,1,21,1754,2382,39,22,92.812042,the
204,5,1,26,1,1,22,1803,2382,65,22,92.573853,State
205,5,1,26,1,1,23,1878,2382,58,22,92.993835,GST
206,5,1,26,1,1,24,1946,2382,62,22,91.206558,laws.
207,5,1,26,1,1,25,2020,2382,21,21,93.303146,2.
208,5,1,26,1,1,26,2051,2382,53,22,93.23745,This
209,5,1,26,1,1,27,2115,2382,86,22,92.374596,invoice
210,2,1,27,0,0,0,232,2433,1967,28,-1.0,
211,3,1,27,1,0,0,232,2433,1967,28,-1.0,
212,4,1,27,1,1,0,232,2433,1967,28,-1.0,
213,5,1,27,1,1,1,232,2433,43,22,93.095016,has
214,5,1,27,1,1,2,286,2433,61,22,93.167511,been
215,5,1,27,1,1,3,357,2433,83,27,91.156723,signed
216,5,1,27,1,1,4,450,2433,29,27,93.051216,by
217,5,1,27,1,1,5,488,2433,38,22,92.043671,the
218,5,1,27,1,1,6,536,2433,136,22,92.018089,Authorized
219,5,1,27,1,1,7,682,2433,115,27,92.299782,signatory
220,5,1,27,1,1,8,806,2433,23,22,92.582039,of
221,5,1,27,1,1,9,838,2433,45,21,92.30323,ANI
222,5,1,27,1,1,10,894,2433,170,27,92.430786,Technologies
223,5,1,27,1,1,11,1075,2433,86,22,92.984467,Private
224,5,1,27,1,1,12,1172,2433,90,22,92.749191,Limited
225,5,1,27,1,1,13,1272,2433,51,27,93.231628,only
226,5,1,27,1,1,14,1333,2433,80,22,92.60183,limited
227,5,1,27,1,1,15,1424,2438,116,23,91.649681,purposes
228,5,1,27,1,1,16,1550,2433,23,22,92.852013,of
229,5,1,27,1,1,17,1582,2433,127,27,92.441093,complying
230,5,1,27,1,1,18,1720,2438,28,17,93.270874,as
231,5,1,27,1,1,19,1758,2438,29,17,92.933296,an
232,5,1,27,1,1,20,1799,2433,123,22,92.540337,Electronic
233,5,1,27,1,1,21,1932,2433,138,22,92.849419,Commerce
234,5,1,27,1,1,22,2081,2433,118,28,92.773697,Operator.
