,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
59,5,1,8,3,1,4,932,992,89,45,0.0,C
60,5,1,8,3,1,5,1226,997,94,34,92.962975,Your
61,5,1,8,3,1,6,1333,997,75,43,91.708878,Trip
62,5,1,8,3,1,7,2075,1002,99,34,93.037964,₹152
63,3,1,8,4,0,0,220,963,1953,333,-1.0,
64,4,1,8,4,1,0,431,963,978,180,-1.0,
65,5,1,8,4,1,1,431,1041,258,85,0.0,ZSNA
66,5,1,8,4,1,2,725,963,196,180,30.862419,","
67,5,1,8,4,1,3,919,1018,68,114,4.421936,-
68,4,1,8,4,2,0,220,1047,1953,102,-1.0,
69,5,1,8,4,2,1,220,1103,11,46,88.18705,)
70,5,1,8,4,2,2,327,1096,237,51,15.85524,~._-—~2
71,5,1,8,4,2,3,630,1047,114,101,16.19635,—
72,5,1,8,4,2,4,1226,1091,118,39,91.829216,Total
73,5,1,8,4,2,5,1366,1092,72,37,92.686127,Bill
74,5,1,8,4,2,6,1459,1098,161,40,92.685455,(rounded
75,5,1,8,4,2,7,1635,1098,55,40,71.131882,off)
76,5,1,8,4,2,8,2057,1096,116,39,90.894936,₹152
77,4,1,8,4,3,0,220,1130,1446,58,-1.0,
78,5,1,8,4,3,1,220,1130,106,56,0.0,t
79,5,1,8,4,3,2,618,1160,2,3,0.0,""""
80,5,1,8,4,3,3,871,1169,1,3,32.386154,1
81,5,1,8,4,3,4,925,1159,4,3,30.830467,~
82,5,1,8,4,3,5,1227,1156,165,32,91.99453,Includes
83,5,1,8,4,3,6,1408,1156,129,32,91.828217,₹11.02
84,5,1,8,4,3,7,1550,1156,116,32,92.925842,Taxes
85,4,1,8,4,4,0,222,1190,797,76,-1.0,
86,5,1,8,4,4,1,222,1218,80,29,0.0,Floo
87,5,1,8,4,4,2,325,1190,79,62,0.0,AUNDH
88,5,1,8,4,4,3,419,1199,13,19,43.995728,|
89,5,1,8,4,4,4,998,1210,21,56,56.845566,}
90,4,1,8,4,5,0,287,1242,1720,54,-1.0,
91,5,1,8,4,5,1,287,1264,2,4,20.290367,:
92,5,1,8,4,5,2,363,1255,8,7,37.757195,©)
93,5,1,8,4,5,3,795,1242,226,64,0.0,iia
94,5,1,8,4,5,4,1222,1253,100,34,93.131836,Have
95,5,1,8,4,5,5,1337,1253,168,43,92.768929,queries?
96,5,1,8,4,5,6,1521,1253,83,34,91.01564,Visit
97,5,1,8,4,5,7,1617,1256,147,40,91.01564,support
98,5,1,8,4,5,8,1778,1253,51,34,92.507996,for
99,5,1,8,4,5,9,1842,1253,68,34,92.644257,this
100,5,1,8,4,5,10,1927,1253,80,34,93.193764,ride.
101,2,1,9,0,0,0,221,1002,6,308,-1.0,
102,3,1,9,1,0,0,221,1002,6,308,-1.0,
103,4,1,9,1,1,0,221,1002,6,308,-1.0,
104,5,1,9,1,1,1,221,1002,6,308,95.0, 
105,2,1,10,0,0,0,282,1336,352,103,-1.0,
106,3,1,10,1,0,0,282,1336,352,103,-1.0,
107,4,1,10,1,1,0,282,1336,352,103,-1.0,
108,5,1,10,1,1,1,282,1336,352,103,95.0,  
109,2,1,11,0,0,0,1015,1046,8,563,-1.0,
110,3,1,11,1,0,0,1015,1046,8,563,-1.0,
111,4,1,11,1,1,0,1015,1046,8,563,-1.0,
112,5,1,11,1,1,1,1015,1046,8,563,95.0, 
113,2,1,12,0,0,0,265,1757,388,5,-1.0,
114,3,1,12,1,0,0,265,1757,388,5,-1.0,
115,4,1,12,1,1,0,265,1757,388,5,-1.0,
116,5,1,12,1,1,1,265,1757,388,5,95.0, 
117,2,1,13,0,0,0,180,1815,139,140,-1.0,
118,3,1,13,1,0,0,180,1815,139,140,-1.0,
119,4,1,13,1,1,0,180,1815,139,140,-1.0,
120,5,1,13,1,1,1,180,1815,139,140,95.0, 
121,2,1,14,0,0,0,182,1314,1912,715,-1.0,
122,3,1,14,1,0,0,220,1317,1874,712,-1.0,
123,4,1,14,1,1,0,260,1317,1398,36,-1.0,
124,5,1,14,1,1,1,260,1330,54,23,0.0,AS
125,5,1,14,1,1,2,510,1311,30,44,10.234695,©)
126,5,1,14,1,1,3,548,1307,188,48,55.393059,Chaturshiingi
127,5,1,14,1,1,4,760,1320,132,26,90.84903,Temple
128,5,1,14,1,1,5,1654,1348,4,5,30.284409,","
129,4,1,14,1,2,0,221,1314,1743,94,-1.0,
130,5,1,14,1,2,1,221,1330,118,78,0.0,IPA₹
131,5,1,14,1,2,2,565,1334,179,64,0.0,ReRUgAg:
132,5,1,14,1,2,3,766,1317,107,85,0.0,TerpiE
133,5,1,14,1,2,4,906,1314,115,72,0.0,—
134,5,1,14,1,2,5,1220,1348,111,32,77.290466,We've
135,5,1,14,1,2,6,1345,1348,126,32,78.974838,fulfilled
136,5,1,14,1,2,7,1487,1356,58,24,93.171555,our
137,5,1,14,1,2,8,1559,1356,144,32,92.251869,promise
138,5,1,14,1,2,9,1716,1351,33,29,92.426025,to
139,5,1,14,1,2,10,1763,1348,76,32,92.83931,take
140,5,1,14,1,2,11,1853,1357,64,31,93.058609,you
141,5,1,14,1,2,12,1931,1351,33,29,93.201172,to
142,4,1,14,1,3,0,220,1358,1874,112,-1.0,
143,5,1,14,1,3,1,220,1409,6,25,65.870491,i
144,5,1,14,1,3,2,538,1412,77,26,0.0,EA
145,5,1,14,1,3,3,629,1387,115,74,10.254128,—~
146,5,1,14,1,3,4,769,1379,87,71,35.621399,Va
147,5,1,14,1,3,5,871,1358,61,112,54.893192,₹
148,5,1,14,1,3,6,1220,1405,197,32,92.63414,destination
149,5,1,14,1,3,7,1432,1405,48,32,92.369728,for
150,5,1,14,1,3,8,1494,1405,198,40,90.767944,pre-agreed
151,5,1,14,1,3,9,1707,1405,89,32,92.325127,Total
152,5,1,14,1,3,10,1814,1405,90,32,91.203751,Fare.
153,5,1,14,1,3,11,1921,1405,173,40,91.617706,Modifying
154,4,1,14,1,4,0,436,1438,1320,45,-1.0,
155,5,1,14,1,4,1,436,1449,12,21,32.476509,:
156,5,1,14,1,4,2,594,1438,300,45,0.0,r\Phme=
157,5,1,14,1,4,3,1752,1463,4,5,28.027351,:
158,4,1,14,1,5,0,606,1462,1265,75,-1.0,
159,5,1,14,1,5,1,606,1462,44,49,0.0,wr
160,5,1,14,1,5,2,726,1473,71,47,0.0,prad
161,5,1,14,1,5,3,811,1471,24,66,12.496185,i
162,5,1,14,1,5,4,1219,1463,56,32,91.937424,the
163,5,1,14,1,5,5,1289,1463,187,40,88.885956,drop/route
164,5,1,14,1,5,6,1490,1472,63,23,92.920654,can
165,5,1,14,1,5,7,1569,1463,133,40,92.661011,change
166,5,1,14,1,5,8,1716,1463,63,32,90.096375,this
167,5,1,14,1,5,9,1792,1463,79,32,93.128426,fare.
168,4,1,14,1,6,0,630,1530,299,64,-1.0,
169,5,1,14,1,6,1,669,1530,183,45,0.0,oundARpes
170,5,1,14,1,6,2,919,1553,10,41,63.027313,i
171,4,1,14,1,7,0,220,1580,800,59,-1.0,
172,5,1,14,1,7,1,220,1587,110,31,90.925842,inanath
173,5,1,14,1,7,2,344,1591,188,36,47.065895,Mangeshkar
174,5,1,14,1,7,3,627,1582,23,26,0.952469,”
175,5,1,14,1,7,4,927,1594,11,31,0.0,n
176,4,1,14,1,8,0,222,1617,799,85,-1.0,
177,5,1,14,1,8,1,222,1622,65,36,44.482174,bitel
178,5,1,14,1,8,2,306,1626,48,27,91.5056,and
179,5,1,14,1,8,3,371,1623,161,59,6.225067,ReSaarch..
180,5,1,14,1,8,4,467,1623,145,79,0.0,=®.
181,5,1,14,1,8,5,720,1617,46,52,6.62468,ilo
182,5,1,14,1,8,6,1014,1626,7,35,26.148209,!
183,4,1,14,1,9,0,241,1656,779,40,-1.0,
184,5,1,14,1,9,1,241,1667,11,19,52.919769,I
185,5,1,14,1,9,2,345,1656,59,35,0.0,Ar
186,5,1,14,1,9,3,723,1660,51,36,23.923073,1
187,5,1,14,1,9,4,945,1661,3,2,0.0,.
188,4,1,14,1,10,0,193,1683,823,125,-1.0,
189,5,1,14,1,10,1,193,1709,191,99,0.0,[GemeB
190,5,1,14,1,10,2,542,1700,38,63,2.771484,~
191,5,1,14,1,10,3,583,1683,92,80,0.0,c
192,5,1,14,1,10,4,698,1704,51,54,91.940788,Map
193,5,1,14,1,10,5,765,1700,54,66,39.507145,data
194,5,1,14,1,10,6,824,1718,90,49,68.744614,©2018
195,5,1,14,1,10,7,930,1718,86,49,43.05764,Google
196,4,1,14,1,11,0,849,1790,241,29,-1.0,
197,5,1,14,1,11,1,849,1790,152,29,92.750031,Kantekar
198,5,1,14,1,11,2,1011,1790,79,29,90.643692,Arun
199,4,1,14,1,12,0,848,1841,332,36,-1.0,
200,5,1,14,1,12,1,848,1841,58,29,91.885368,Ola
201,5,1,14,1,12,2,920,1841,98,34,91.997627,"Micro,"
202,5,1,14,1,12,3,1033,1841,147,36,92.371017,WagonR
203,4,1,14,1,13,0,375,1879,707,40,-1.0,
204,5,1,14,1,13,1,375,1879,202,38,92.697746,Kantekar
205,5,1,14,1,13,2,590,1879,105,38,91.526131,Arun
206,5,1,14,1,13,3,849,1890,233,29,88.518234,MH12TB1397
207,4,1,14,1,14,0,182,1940,986,45,-1.0,
208,5,1,14,1,14,1,182,1940,83,45,0.0,L~~
209,5,1,14,1,14,2,294,1980,23,1,45.548061,|
210,5,1,14,1,14,3,848,1943,149,37,92.831764,Operator
211,5,1,14,1,14,4,1011,1942,157,30,92.512894,State/UT:
212,4,1,14,1,15,0,849,2000,212,29,-1.0,
213,5,1,14,1,15,1,849,2000,212,29,91.045578,Maharashtra
214,2,1,15,0,0,0,197,2058,619,48,-1.0,
215,3,1,15,1,0,0,197,2058,619,48,-1.0,
216,4,1,15,1,1,0,197,2058,619,48,-1.0,
217,5,1,15,1,1,1,197,2058,91,42,10.946648,&=s
218,5,1,15,1,1,2,371,2063,104,34,92.836121,Micro
219,5,1,15,1,1,3,491,2082,11,3,92.303703,-
220,5,1,15,1,1,4,518,2063,111,34,92.303703,White
221,5,1,15,1,1,5,644,2063,172,43,92.206848,WagonR
222,2,1,16,0,0,0,184,2167,861,98,-1.0,
223,3,1,16,1,0,0,184,2167,861,98,-1.0,
224,4,1,16,1,1,0,184,2167,836,48,-1.0,
225,5,1,16,1,1,1,184,2182,108,33,93.297737,09:05
226,5,1,16,1,1,2,308,2181,63,33,88.498474,AM
227,5,1,16,1,1,3,418,2198,20,17,88.498474,o
228,5,1,16,1,1,4,461,2167,75,33,85.872589,IMD
229,5,1,16,1,1,5,554,2167,135,43,91.531319,Colony
230,5,1,16,1,1,6,707,2167,112,40,92.533249,"Road,"
231,5,1,16,1,1,7,836,2167,103,34,92.742912,Ward
232,5,1,16,1,1,8,958,2167,62,34,91.7285,No.
233,4,1,16,1,2,0,425,2219,620,46,-1.0,
234,5,1,16,1,2,1,425,2226,6,39,69.377235,:
235,5,1,16,1,2,2,459,2220,31,39,91.938354,"8,"
236,5,1,16,1,2,3,511,2219,75,33,91.938354,IMD
237,5,1,16,1,2,4,603,2219,146,43,92.178673,"Colony,"
238,5,1,16,1,2,5,769,2219,157,40,92.03743,"Pashan,"
239,5,1,16,1,2,6,946,2219,99,34,91.887222,Pune
240,2,1,17,0,0,0,184,2363,694,70,-1.0,
241,3,1,17,1,0,0,184,2363,694,70,-1.0,
242,4,1,17,1,1,0,184,2363,694,70,-1.0,
243,5,1,17,1,1,1,184,2364,108,33,75.355698,09:56
244,5,1,17,1,1,2,308,2363,63,33,63.395687,AM
245,5,1,17,1,1,3,418,2378,20,44,43.085613,}
246,5,1,17,1,1,4,459,2390,99,34,35.29892,Pune
247,5,1,17,1,1,5,576,2390,151,43,92.697311,Railway
248,5,1,17,1,1,6,743,2390,135,34,92.424683,Station
