,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
41,5,1,6,1,3,1,112,1487,528,46,0.0,~=Nie
42,5,1,6,1,3,2,701,1465,176,106,0.0,HlydE
43,2,1,7,0,0,0,105,1566,695,169,-1.0,
44,3,1,7,1,0,0,105,1566,695,169,-1.0,
45,4,1,7,1,1,0,105,1566,695,169,-1.0,
46,5,1,7,1,1,1,105,1566,339,169,95.0, 
47,5,1,7,1,1,2,692,1635,18,14,95.0,  
48,5,1,7,1,1,3,761,1607,39,42,95.0,  
49,2,1,8,0,0,0,120,1610,769,135,-1.0,
50,3,1,8,1,0,0,120,1610,769,128,-1.0,
51,4,1,8,1,1,0,120,1610,755,49,-1.0,
52,5,1,8,1,1,1,120,1615,45,17,0.0,2
53,5,1,8,1,1,2,215,1636,83,20,0.0,im
54,5,1,8,1,1,3,629,1620,28,28,0.093193,0
55,5,1,8,1,1,4,678,1610,115,49,0.0,'Be)”
56,5,1,8,1,1,5,808,1630,67,26,0.0,Ci
57,4,1,8,1,2,0,234,1651,618,40,-1.0,
58,5,1,8,1,2,1,234,1656,99,28,0.0,imia]
59,5,1,8,1,2,2,395,1667,112,24,0.0,[E
60,5,1,8,1,2,3,687,1651,165,44,0.0,of
61,4,1,8,1,3,0,208,1665,681,80,-1.0,
62,5,1,8,1,3,1,276,1690,15,14,0.0,EA
63,5,1,8,1,3,2,359,1694,56,24,0.0,e
64,5,1,8,1,3,3,441,1665,36,71,88.596359,N
65,5,1,8,1,3,4,470,1696,24,49,0.0,hy
66,5,1,8,1,3,5,611,1703,3,3,43.964497,.
67,5,1,8,1,3,6,652,1676,61,61,0.0,ia
68,5,1,8,1,3,7,723,1675,109,62,6.491577,=
69,5,1,8,1,3,8,861,1708,28,30,75.792717,Ai
70,2,1,9,0,0,0,2142,72,911,434,-1.0,
71,3,1,9,1,0,0,2810,72,225,94,-1.0,
72,4,1,9,1,1,0,2810,72,225,94,-1.0,
73,5,1,9,1,1,1,2810,72,194,94,0.0,_Fi.
74,3,1,9,2,0,0,2142,148,911,358,-1.0,
75,4,1,9,2,1,0,2756,148,297,86,-1.0,
76,5,1,9,2,1,1,2756,148,229,86,0.0,[F=Iwila
77,5,1,9,2,1,2,2993,152,60,62,6.293175,1)
78,4,1,9,2,2,0,2142,281,901,61,-1.0,
79,5,1,9,2,2,1,2142,281,901,61,91.702545,RD16579292574586005
80,4,1,9,2,3,0,2182,428,865,78,-1.0,
81,5,1,9,2,3,1,2182,428,112,66,92.268723,Jul
82,5,1,9,2,3,2,2324,428,162,66,96.749832,16th
83,5,1,9,2,3,3,2517,433,199,73,95.705429,"2022,"
84,5,1,9,2,3,4,2746,433,153,61,93.182045,5:52
85,5,1,9,2,3,5,2924,434,123,59,92.432785,AM
86,2,1,10,0,0,0,2274,1184,368,172,-1.0,
87,3,1,10,1,0,0,2274,1184,368,172,-1.0,
88,4,1,10,1,1,0,2274,1184,368,66,-1.0,
89,5,1,10,1,1,1,2274,1189,194,61,91.48951,11.12
90,5,1,10,1,1,2,2499,1184,143,66,91.48951,kms
91,4,1,10,1,2,0,2316,1310,280,46,-1.0,
92,5,1,10,1,2,1,2316,1310,280,46,92.549858,DISTANCE
93,2,1,11,0,0,0,2364,1416,186,12,-1.0,
94,3,1,11,1,0,0,2364,1416,186,12,-1.0,
95,4,1,11,1,1,0,2364,1416,186,12,-1.0,
96,5,1,11,1,1,1,2364,1416,186,12,95.0, 
97,2,1,12,0,0,0,2261,1476,391,169,-1.0,
98,3,1,12,1,0,0,2261,1476,391,169,-1.0,
99,4,1,12,1,1,0,2261,1476,391,63,-1.0,
100,5,1,12,1,1,1,2261,1478,192,61,93.086258,26.63
101,5,1,12,1,1,2,2486,1476,166,63,91.740891,mins
102,4,1,12,1,2,0,2306,1599,300,46,-1.0,
103,5,1,12,1,2,1,2306,1599,300,46,92.159767,DURATION
104,2,1,13,0,0,0,214,1833,2469,72,-1.0,
105,3,1,13,1,0,0,79,1826,2604,79,-1.0,
106,4,1,13,1,1,0,214,1833,2469,72,-1.0,
107,5,1,13,1,1,1,214,1839,76,52,91.361664,PF
108,5,1,13,1,1,2,304,1838,89,65,93.305038,"10,"
109,5,1,13,1,1,3,419,1833,235,72,92.6035,Railway
110,5,1,13,1,1,4,671,1833,232,59,88.593819,Officer
111,5,1,13,1,1,5,973,1833,193,72,91.694382,"Colony,"
112,5,1,13,1,1,6,1188,1833,310,72,91.622276,"Botiguda,"
113,5,1,13,1,1,7,1520,1833,322,72,92.048019,"Bhoiguda,"
114,5,1,13,1,1,8,1860,1833,478,70,91.975922,"Secunderabad,"
115,5,1,13,1,1,9,2355,1833,328,72,91.989372,Telangana
116,2,1,14,0,0,0,82,1984,432,154,-1.0,
117,3,1,14,1,0,0,82,1984,433,154,-1.0,
118,4,1,14,1,1,0,82,1984,432,154,-1.0,
119,5,1,14,1,1,1,82,1989,246,149,3.295776,p02>
120,5,1,14,1,1,2,369,1984,145,59,92.309334,India
121,2,1,15,0,0,0,76,2162,2564,79,-1.0,
122,3,1,15,1,0,0,76,2162,2564,79,-1.0,
123,4,1,15,1,1,0,76,2162,2564,79,-1.0,
124,5,1,15,1,1,1,76,2162,69,66,67.627319,@
125,5,1,15,1,1,2,215,2169,559,72,40.587849,"17-1-178/A/15/A,"
126,5,1,15,1,1,3,799,2187,143,41,92.697159,near
127,5,1,15,1,1,4,963,2169,260,59,90.93148,Raheem
128,5,1,15,1,1,5,1254,2172,286,56,92.366058,Function
129,5,1,15,1,1,6,1565,2169,137,70,92.510895,"Hall,"
130,5,1,15,1,1,7,1722,2169,186,59,92.677971,Salala
131,5,1,15,1,1,8,1933,2175,204,66,92.72921,"Nagar,"
132,5,1,15,1,1,9,2153,2169,258,59,91.316925,Santosh
133,5,1,15,1,1,10,2437,2175,203,66,91.287811,"Nagar,"
134,2,1,16,0,0,0,87,2258,1161,294,-1.0,
135,3,1,16,1,0,0,87,2258,1161,294,-1.0,
136,4,1,16,1,1,0,87,2258,1161,72,-1.0,
137,5,1,16,1,1,1,87,2258,363,72,91.97876,"Hyderabad,"
138,5,1,16,1,1,2,470,2258,331,72,91.858223,Telangana
139,5,1,16,1,1,3,826,2263,250,65,93.305481,"500059,"
140,5,1,16,1,1,4,1101,2258,147,59,92.162849,India
141,4,1,16,1,2,0,166,2494,369,58,-1.0,
142,5,1,16,1,2,1,166,2494,108,58,93.191956,Bill
143,5,1,16,1,2,2,297,2494,238,58,89.972717,Details
144,2,1,17,0,0,0,165,2724,348,61,-1.0,
145,3,1,17,1,0,0,165,2724,348,61,-1.0,
146,4,1,17,1,1,0,165,2724,348,61,-1.0,
147,5,1,17,1,1,1,165,2724,123,50,92.905693,Ride
148,5,1,17,1,1,2,310,2724,203,61,91.809158,Charge
149,2,1,18,0,0,0,165,2850,1088,61,-1.0,
150,3,1,18,1,0,0,165,2850,1088,61,-1.0,
151,4,1,18,1,1,0,165,2850,1088,61,-1.0,
152,5,1,18,1,1,1,165,2850,228,61,92.048447,Booking
153,5,1,18,1,1,2,418,2855,127,45,91.86528,Fees
154,5,1,18,1,1,3,586,2854,18,46,91.857216,&
155,5,1,18,1,1,4,622,2852,374,48,89.891922,Convenience
156,5,1,18,1,1,5,1017,2850,236,61,91.800697,Charges
157,2,1,19,0,0,0,161,3023,514,66,-1.0,
158,3,1,19,1,0,0,161,3023,514,66,-1.0,
159,4,1,19,1,1,0,161,3023,514,66,-1.0,
160,5,1,19,1,1,1,161,3023,190,66,92.766045,Total
161,5,1,19,1,1,2,375,3029,300,60,91.736946,Amount
162,2,1,20,0,0,0,164,3181,363,41,-1.0,
163,3,1,20,1,0,0,164,3181,363,41,-1.0,
164,4,1,20,1,1,0,164,3181,363,41,-1.0,
165,5,1,20,1,1,1,164,3181,184,41,87.853996,(Inclusive
166,5,1,20,1,1,2,368,3181,34,34,92.285049,of
167,5,1,20,1,1,3,410,3181,117,41,91.024864,Taxes)
168,2,1,21,0,0,0,160,3506,541,207,-1.0,
169,3,1,21,1,0,0,160,3506,541,207,-1.0,
170,4,1,21,1,1,0,160,3506,541,81,-1.0,
171,5,1,21,1,1,1,160,3512,139,60,91.856392,You
172,5,1,21,1,1,2,331,3506,146,66,91.298073,Paid
173,5,1,21,1,1,3,508,3509,193,78,93.01255,Using
174,4,1,21,1,2,0,160,3638,466,75,-1.0,
175,5,1,21,1,2,1,160,3638,304,60,92.363853,Amazon
176,5,1,21,1,2,2,498,3638,128,75,90.067184,Pay
177,2,1,22,0,0,0,2722,2728,242,172,-1.0,
178,3,1,22,1,0,0,2722,2728,242,172,-1.0,
179,4,1,22,1,1,0,2722,2728,242,46,-1.0,
180,5,1,22,1,1,1,2722,2729,31,44,93.263649,₹
181,5,1,22,1,1,2,2773,2728,191,46,96.650475,260.65
182,4,1,22,1,2,0,2759,2854,205,46,-1.0,
183,5,1,22,1,2,1,2759,2855,31,44,93.071999,₹
184,5,1,22,1,2,2,2813,2854,151,46,96.541023,11.35
185,2,1,23,0,0,0,2649,3028,317,61,-1.0,
186,3,1,23,1,0,0,2649,3028,317,61,-1.0,
187,4,1,23,1,1,0,2649,3028,317,61,-1.0,
188,5,1,23,1,1,1,2649,3029,41,59,93.244095,₹
189,5,1,23,1,1,2,2719,3028,247,61,96.588768,272.00
190,2,1,24,0,0,0,2722,3647,244,46,-1.0,
191,3,1,24,1,0,0,2722,3647,244,46,-1.0,
192,4,1,24,1,1,0,2722,3647,244,46,-1.0,
193,5,1,24,1,1,1,2722,3648,31,44,93.01091,₹
194,5,1,24,1,1,2,2773,3647,193,46,96.861649,272.00
