,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
37,5,1,7,1,1,2,308,379,239,35,91.905273,Technologies
38,5,1,7,1,1,3,564,379,63,27,92.568665,Pvt.
39,5,1,7,1,1,4,644,379,62,27,93.237198,Ltd.
40,3,1,7,2,0,0,232,424,2013,143,-1.0,
41,4,1,7,2,1,0,232,424,2013,40,-1.0,
42,5,1,7,2,1,1,232,431,50,27,93.297295,5th
43,5,1,7,2,1,2,296,431,95,33,93.222649,"Floor,"
44,5,1,7,2,1,3,405,431,124,27,93.27784,Maruthi
45,5,1,7,2,1,4,543,431,135,27,92.56868,Infotech
46,5,1,7,2,1,5,691,431,119,33,93.121788,"Center,"
47,5,1,7,2,1,6,824,431,55,27,93.189774,100
48,5,1,7,2,1,7,893,431,71,27,92.761185,Feet
49,5,1,7,2,1,8,1547,424,124,27,92.24511,Service
50,5,1,7,2,1,9,1683,424,61,27,91.76516,Tax
51,5,1,7,2,1,10,1755,424,162,35,92.626778,Category:
52,5,1,7,2,1,11,1933,424,154,27,92.626778,Business
53,5,1,7,2,1,12,2098,424,147,35,92.779869,Auxiliary
54,4,1,7,2,2,0,233,481,704,35,-1.0,
55,5,1,7,2,2,1,233,481,55,33,91.450043,"Rd,"
56,5,1,7,2,2,2,304,481,161,35,92.83699,Embassy
57,5,1,7,2,2,3,478,481,75,27,91.913513,Golf
58,5,1,7,2,2,4,565,481,93,27,92.752281,Links
59,5,1,7,2,2,5,673,481,162,27,89.87767,Business
60,5,1,7,2,2,6,850,481,87,33,92.363342,"Park,"
61,4,1,7,2,3,0,233,532,666,35,-1.0,
62,5,1,7,2,3,1,233,532,136,33,92.128899,"Domlur,"
63,5,1,7,2,3,2,385,532,190,35,91.221497,"Bengaluru,"
64,5,1,7,2,3,3,591,532,178,27,92.290421,Karnataka
65,5,1,7,2,3,4,782,532,117,27,96.736732,560071
66,2,1,8,0,0,0,232,491,2011,265,-1.0,
67,3,1,8,1,0,0,232,491,2011,265,-1.0,
68,4,1,8,1,1,0,2115,491,128,27,-1.0,
69,5,1,8,1,1,1,2115,491,128,27,92.587051,Service
70,4,1,8,1,2,0,233,612,1993,29,-1.0,
71,5,1,8,1,2,1,233,613,118,27,90.7565,Invoice
72,5,1,8,1,2,2,366,613,31,27,91.239853,ID
73,5,1,8,1,2,3,413,613,347,27,18.818878,CDVSWWWO2324488
74,5,1,8,1,2,4,1833,613,119,27,90.448669,Invoice
75,5,1,8,1,2,5,1966,613,74,27,91.748123,Date
76,5,1,8,1,2,6,2055,612,171,29,92.654816,10/06/2022
77,4,1,8,1,3,0,232,729,1735,27,-1.0,
78,5,1,8,1,3,1,232,729,174,27,91.847168,Customer
79,5,1,8,1,3,2,418,729,98,27,92.380661,Name
80,5,1,8,1,3,3,528,729,144,27,92.488121,Avinash
81,5,1,8,1,3,4,686,729,107,27,91.327454,Salian
82,5,1,8,1,3,5,1698,729,115,27,93.020828,Mobile
83,5,1,8,1,3,6,1828,729,139,27,92.620789,Number
84,2,1,9,0,0,0,232,843,1261,170,-1.0,
85,3,1,9,1,0,0,232,843,1261,170,-1.0,
86,4,1,9,1,1,0,232,843,1261,35,-1.0,
87,5,1,9,1,1,1,232,843,270,27,90.756844,+916366161696
88,5,1,9,1,1,2,515,843,123,35,91.870201,Supply
89,5,1,9,1,1,3,648,843,149,27,92.149712,Address
90,5,1,9,1,1,4,811,843,52,27,93.306137,5th
91,5,1,9,1,1,5,879,843,98,33,92.627869,"Floor,"
92,5,1,9,1,1,6,993,843,131,27,92.323883,Maruthi
93,5,1,9,1,1,7,1139,843,141,27,92.697014,Infotech
94,5,1,9,1,1,8,1294,843,125,33,91.145065,"Center,"
95,5,1,9,1,1,9,1435,843,58,27,96.575966,100
96,4,1,9,1,2,0,233,911,897,35,-1.0,
97,5,1,9,1,2,1,233,911,71,27,91.253792,Feet
98,5,1,9,1,2,2,316,911,53,33,92.026779,"Rd,"
99,5,1,9,1,2,3,384,911,153,35,92.026779,Embassy
100,5,1,9,1,2,4,550,911,70,27,90.986244,Golf
101,5,1,9,1,2,5,632,911,89,27,92.146111,Links
102,5,1,9,1,2,6,734,911,155,27,91.770439,Business
103,5,1,9,1,2,7,903,911,83,33,91.803101,"Park,"
104,5,1,9,1,2,8,1000,911,130,33,92.707893,"Domlur,"
105,4,1,9,1,3,0,233,978,514,35,-1.0,
106,5,1,9,1,3,1,233,978,190,35,91.950867,"Bengaluru,"
107,5,1,9,1,3,2,439,978,178,27,92.681725,Karnataka
108,5,1,9,1,3,3,630,978,117,27,96.864769,560071
109,2,1,10,0,0,0,233,1076,2007,44,-1.0,
110,3,1,10,1,0,0,233,1076,2007,44,-1.0,
111,4,1,10,1,1,0,233,1076,2007,44,-1.0,
112,5,1,10,1,1,1,233,1076,197,44,92.481171,Description
113,5,1,10,1,1,2,2000,1081,141,27,89.167511,Amount
114,5,1,10,1,1,3,2156,1080,84,36,92.24044,(INR)
115,2,1,11,0,0,0,232,1180,2028,134,-1.0,
116,3,1,11,1,0,0,232,1180,2028,134,-1.0,
117,4,1,11,1,1,0,232,1180,699,27,-1.0,
118,5,1,11,1,1,1,232,1180,58,27,92.942513,Ola
119,5,1,11,1,1,2,304,1180,230,27,92.048172,Convenience
120,5,1,11,1,1,3,551,1180,60,27,91.655876,Fee
121,5,1,11,1,1,4,634,1194,2,6,91.655876,-
122,5,1,11,1,1,5,650,1180,281,27,91.536041,CRN6392470638
123,4,1,11,1,2,0,232,1278,2028,36,-1.0,
124,5,1,11,1,2,1,232,1279,219,27,92.431137,Convenience
125,5,1,11,1,2,2,467,1279,58,27,92.387131,Fee
126,5,1,11,1,2,3,541,1278,95,36,92.194611,(Ride)
127,5,1,11,1,2,4,2127,1278,133,28,92.515182,₹126.78
128,2,1,12,0,0,0,235,1378,2028,86,-1.0,
129,3,1,12,1,0,0,235,1378,2028,86,-1.0,
130,4,1,12,1,1,0,235,1378,100,27,-1.0,
131,5,1,12,1,1,1,235,1378,100,27,91.18026,CGST
132,4,1,12,1,2,0,235,1422,2028,42,-1.0,
133,5,1,12,1,2,1,235,1435,80,29,87.048195,9.0%
134,5,1,12,1,2,2,2150,1422,113,28,92.536919,₹11.41
135,2,1,13,0,0,0,235,1537,2028,86,-1.0,
136,3,1,13,1,0,0,235,1537,2028,86,-1.0,
137,4,1,13,1,1,0,235,1537,98,27,-1.0,
138,5,1,13,1,1,1,235,1537,98,27,90.702538,SGST
139,4,1,13,1,2,0,235,1582,2028,41,-1.0,
140,5,1,13,1,2,1,235,1594,80,29,95.101807,9.0%
141,5,1,13,1,2,2,2150,1582,113,28,87.471855,₹11.41
142,2,1,14,0,0,0,234,1685,2014,135,-1.0,
143,3,1,14,1,0,0,234,1685,2014,135,-1.0,
144,4,1,14,1,1,0,234,1685,85,27,-1.0,
145,5,1,14,1,1,1,234,1685,85,27,92.668167,Total
146,4,1,14,1,2,0,235,1739,2013,42,-1.0,
147,5,1,14,1,2,1,235,1739,230,27,92.264977,Convenience
148,5,1,14,1,2,2,480,1739,60,27,92.519493,Fee
149,5,1,14,1,2,3,2128,1753,120,28,91.74305,₹149.6
150,4,1,14,1,3,0,236,1793,73,27,-1.0,
151,5,1,14,1,3,1,236,1793,73,27,92.670403,Fare
152,2,1,15,0,0,0,233,1885,285,35,-1.0,
153,3,1,15,1,0,0,233,1885,285,35,-1.0,
154,4,1,15,1,1,0,233,1885,285,35,-1.0,
155,5,1,15,1,1,1,233,1885,153,35,67.10006,Payment
156,5,1,15,1,1,2,402,1885,116,27,24.137604,Details
157,2,1,16,0,0,0,230,1958,1261,181,-1.0,
158,3,1,16,1,0,0,233,1958,916,35,-1.0,
159,4,1,16,1,1,0,233,1958,916,35,-1.0,
160,5,1,16,1,1,1,233,1958,71,27,92.290398,Paid
161,5,1,16,1,1,2,319,1958,40,35,89.214203,by
162,5,1,16,1,1,3,815,1958,167,35,92.05056,OlaMoney
163,5,1,16,1,1,4,999,1958,150,35,92.05056,Postpaid
164,3,1,16,2,0,0,231,2010,956,33,-1.0,
165,4,1,16,2,1,0,231,2010,956,33,-1.0,
166,5,1,16,2,1,1,231,2010,196,27,91.632515,Transaction
167,5,1,16,2,1,2,442,2010,71,27,92.546944,date
168,5,1,16,2,1,3,816,2010,37,27,91.687706,10
169,5,1,16,2,1,4,866,2010,73,33,91.687706,"Jun,"
170,5,1,16,2,1,5,953,2010,81,27,96.685066,2022
171,5,1,16,2,1,6,1048,2010,72,27,91.844727,9:26
172,5,1,16,2,1,7,1132,2010,55,27,91.844727,AM
173,3,1,16,3,0,0,230,2056,698,43,-1.0,
174,4,1,16,3,1,0,230,2056,698,43,-1.0,
175,5,1,16,3,1,1,230,2056,140,43,91.641403,Amount
176,5,1,16,3,1,2,815,2060,113,28,92.112289,₹149.6
177,3,1,16,4,0,0,233,2112,1258,27,-1.0,
178,4,1,16,4,1,0,233,2112,1258,27,-1.0,
179,5,1,16,4,1,1,233,2112,168,27,91.606178,Reference
180,5,1,16,4,1,2,419,2112,27,27,89.038681,Id
181,5,1,16,4,1,3,814,2112,677,27,54.495983,302b5abc-568c-4ad6-b05e-e0c2087d4f8a
182,2,1,17,0,0,0,230,2214,163,24,-1.0,
183,3,1,17,1,0,0,230,2214,163,24,-1.0,
184,4,1,17,1,1,0,230,2214,163,24,-1.0,
185,5,1,17,1,1,1,230,2214,87,24,72.227509,Please
186,5,1,17,1,1,2,328,2218,65,20,83.259102,note:
187,2,1,18,0,0,0,244,2279,1920,129,-1.0,
188,3,1,18,1,0,0,244,2279,1920,129,-1.0,
189,4,1,18,1,1,0,245,2279,1066,27,-1.0,
190,5,1,18,1,1,1,245,2279,20,21,93.305344,1.
191,5,1,18,1,1,2,285,2279,52,21,93.156075,This
192,5,1,18,1,1,3,348,2279,18,21,93.063354,is
193,5,1,18,1,1,4,376,2284,29,16,92.516418,an
194,5,1,18,1,1,5,414,2279,166,27,92.516418,electronically
195,5,1,18,1,1,6,590,2279,122,27,92.191307,generated
196,5,1,18,1,1,7,723,2279,87,21,92.170769,invoice
197,5,1,18,1,1,8,819,2279,45,21,92.399719,and
198,5,1,18,1,1,9,874,2279,58,21,92.93689,does
199,5,1,18,1,1,10,943,2280,38,20,93.211533,not
200,5,1,18,1,1,11,991,2279,86,27,93.265877,require
201,5,1,18,1,1,12,1086,2284,13,16,93.301987,a
202,5,1,18,1,1,13,1109,2279,74,27,93.012489,digital
203,5,1,18,1,1,14,1192,2279,119,27,93.048187,signature.
204,4,1,18,1,2,0,244,2330,1920,27,-1.0,
205,5,1,18,1,2,1,244,2330,21,21,93.305351,2.
206,5,1,18,1,2,2,285,2330,56,21,92.805328,Vide
207,5,1,18,1,2,3,350,2330,101,21,92.968407,Circular
208,5,1,18,1,2,4,459,2330,41,21,93.271805,No.
209,5,1,18,1,2,5,510,2330,157,22,69.831619,146/02/2021-
210,5,1,18,1,2,6,675,2330,55,21,92.422623,GST
211,5,1,18,1,2,7,738,2330,69,21,92.420441,dated
212,5,1,18,1,2,8,816,2330,55,21,93.145706,23rd
213,5,1,18,1,2,9,882,2330,113,27,92.485672,February
214,5,1,18,1,2,10,1003,2330,65,26,93.29985,"2021,"
215,5,1,18,1,2,11,1079,2330,97,27,92.82164,Printing
216,5,1,18,1,2,12,1187,2330,25,21,92.962303,of
217,5,1,18,1,2,13,1220,2330,110,27,90.517822,Dynamic
218,5,1,18,1,2,14,1339,2330,40,23,93.008408,QR
219,5,1,18,1,2,15,1387,2330,61,21,93.254791,code
220,5,1,18,1,2,16,1458,2330,20,21,91.722389,is
221,5,1,18,1,2,17,1488,2331,40,20,92.886131,not
222,5,1,18,1,2,18,1536,2330,137,27,92.659142,mandatory
223,5,1,18,1,2,19,1682,2330,20,21,92.816177,in
224,5,1,18,1,2,20,1712,2335,58,16,92.693016,case
225,5,1,18,1,2,21,1779,2330,26,21,93.213005,of
226,5,1,18,1,2,22,1812,2330,96,27,92.501663,Prepaid
227,5,1,18,1,2,23,1919,2330,90,21,91.27932,invoice
228,5,1,18,1,2,24,2017,2330,68,21,92.244736,since
229,5,1,18,1,2,25,2094,2335,70,16,92.71022,cross
230,4,1,18,1,3,0,287,2381,452,27,-1.0,
231,5,1,18,1,3,1,287,2381,125,21,92.332611,reference
232,5,1,18,1,3,2,422,2381,27,21,92.704231,of
233,5,1,18,1,3,3,458,2382,116,26,92.764717,payment
234,5,1,18,1,3,4,583,2381,21,21,92.53936,is
235,5,1,18,1,3,5,615,2381,124,21,92.201317,available.
236,2,1,19,0,0,0,163,2556,2150,13,-1.0,
237,3,1,19,1,0,0,163,2556,2150,13,-1.0,
238,4,1,19,1,1,0,163,2556,2150,13,-1.0,
239,5,1,19,1,1,1,163,2556,2150,13,95.0, 
