,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
46,4,1,7,1,1,0,662,1142,553,33,-1.0,
47,5,1,7,1,1,1,662,1146,4,18,54.061951,)
48,5,1,7,1,1,2,858,1142,101,33,92.059212,Aftab
49,5,1,7,1,1,3,976,1142,27,33,92.101395,is
50,5,1,7,1,1,4,1020,1142,121,33,92.220978,known
51,5,1,7,1,1,5,1156,1142,59,33,92.064247,for:
52,2,1,8,0,0,0,261,964,276,277,-1.0,
53,3,1,8,1,0,0,261,964,276,277,-1.0,
54,4,1,8,1,1,0,261,964,276,277,-1.0,
55,5,1,8,1,1,1,261,964,276,277,95.0, 
56,2,1,9,0,0,0,860,1230,274,33,-1.0,
57,3,1,9,1,0,0,860,1230,274,33,-1.0,
58,4,1,9,1,1,0,860,1230,274,33,-1.0,
59,5,1,9,1,1,1,860,1230,119,33,88.614502,6-Star
60,5,1,9,1,1,2,992,1230,142,33,93.079872,Service
61,2,1,10,0,0,0,267,1441,457,28,-1.0,
62,3,1,10,1,0,0,267,1441,457,28,-1.0,
63,4,1,10,1,1,0,267,1441,457,28,-1.0,
64,5,1,10,1,1,1,267,1441,126,28,91.646461,License
65,5,1,10,1,1,2,407,1441,90,28,91.52729,Plate:
66,5,1,10,1,1,3,513,1441,211,28,89.853561,HR38W4817
67,2,1,11,0,0,0,357,1810,612,48,-1.0,
68,3,1,11,1,0,0,357,1810,612,48,-1.0,
69,4,1,11,1,1,0,357,1810,612,48,-1.0,
70,5,1,11,1,1,1,357,1817,126,27,92.213966,UberGo
71,5,1,11,1,1,2,584,1811,114,36,93.299828,11.14
72,5,1,11,1,1,3,717,1811,61,36,92.168869,km
73,5,1,11,1,1,4,799,1810,5,48,92.81105,|
74,5,1,11,1,1,5,823,1811,53,37,93.306,29
75,5,1,11,1,1,6,894,1811,75,36,93.098724,min
76,2,1,12,0,0,0,1494,948,433,47,-1.0,
77,3,1,12,1,0,0,1494,948,433,47,-1.0,
78,4,1,12,1,1,0,1494,948,433,47,-1.0,
79,5,1,12,1,1,1,1494,948,96,37,92.117981,How
80,5,1,12,1,1,2,1604,957,87,28,91.598274,was
81,5,1,12,1,1,3,1708,957,97,38,90.489113,your
82,5,1,12,1,1,4,1821,948,106,37,92.029396,ride?
83,2,1,13,0,0,0,1543,1092,251,32,-1.0,
84,3,1,13,1,0,0,1543,1092,251,32,-1.0,
85,4,1,13,1,1,0,1543,1092,251,32,-1.0,
86,5,1,13,1,1,1,1543,1092,118,32,91.432381,RATE
87,5,1,13,1,1,2,1685,1092,109,32,92.533623,NOW
88,2,1,14,0,0,0,1211,1936,948,6,-1.0,
89,3,1,14,1,0,0,1211,1936,948,6,-1.0,
90,4,1,14,1,1,0,1211,1936,948,6,-1.0,
91,5,1,14,1,1,1,1211,1936,948,6,95.0, 
92,2,1,15,0,0,0,317,1961,927,95,-1.0,
93,3,1,15,1,0,0,317,1938,986,118,-1.0,
94,4,1,15,1,1,0,317,1961,927,46,-1.0,
95,5,1,15,1,1,1,317,1966,26,25,26.447182,D
96,5,1,15,1,1,2,450,1961,190,46,94.482101,09:15pm
97,5,1,15,1,1,3,1193,1938,110,75,18.872818,—
98,4,1,15,1,2,0,1194,2023,6,33,-1.0,
99,5,1,15,1,2,1,1194,2023,6,33,50.093933,|
100,2,1,16,0,0,0,451,2048,629,222,-1.0,
101,3,1,16,1,0,0,451,2048,629,222,-1.0,
102,4,1,16,1,1,0,453,2048,588,47,-1.0,
103,5,1,16,1,1,1,453,2048,88,43,93.289413,"189,"
104,5,1,16,1,1,2,563,2048,138,47,90.971481,Udyog
105,5,1,16,1,1,3,717,2048,116,37,91.893494,Vihar
106,5,1,16,1,1,4,851,2048,136,37,91.518578,Phase
107,5,1,16,1,1,5,1008,2048,33,43,96.602364,"1,"
108,4,1,16,1,2,0,452,2136,519,47,-1.0,
109,5,1,16,1,2,1,452,2136,137,47,89.47641,Udyog
110,5,1,16,1,2,2,606,2136,123,43,89.47641,"Vihar,"
111,5,1,16,1,2,3,749,2136,143,37,92.42157,Sector
112,5,1,16,1,2,4,906,2136,65,43,96.793045,"20,"
113,4,1,16,1,3,0,451,2223,629,47,-1.0,
114,5,1,16,1,3,1,451,2223,232,47,91.27462,"Gurugram,"
115,5,1,16,1,3,2,705,2223,183,47,92.295708,Haryana
116,5,1,16,1,3,3,908,2223,172,43,96.685448,"122008,"
117,2,1,17,0,0,0,452,2311,755,37,-1.0,
118,3,1,17,1,0,0,452,2311,755,37,-1.0,
119,4,1,17,1,1,0,452,2311,755,37,-1.0,
120,5,1,17,1,1,1,452,2311,102,37,93.063988,India
121,5,1,17,1,1,2,1194,2315,13,27,86.188347,r
122,2,1,18,0,0,0,317,2462,718,330,-1.0,
123,3,1,18,1,0,0,317,2462,718,330,-1.0,
124,4,1,18,1,1,0,317,2462,323,70,-1.0,
125,5,1,18,1,1,1,317,2462,26,54,0.0,b
126,5,1,18,1,1,2,450,2486,190,46,93.580627,09:44pm
127,4,1,18,1,2,0,450,2572,488,44,-1.0,
128,5,1,18,1,2,1,450,2572,105,44,93.303604,"6/82,"
129,5,1,18,1,2,2,574,2573,178,43,92.283943,"Jharera,"
130,5,1,18,1,2,3,771,2573,167,37,93.134163,Jharera
131,4,1,18,1,3,0,448,2661,587,47,-1.0,
132,5,1,18,1,3,1,448,2661,159,47,92.3927,"Village,"
133,5,1,18,1,3,2,629,2661,106,37,92.065826,Delhi
134,5,1,18,1,3,3,755,2661,280,43,92.023186,"Cantonment,"
135,4,1,18,1,4,0,452,2749,552,43,-1.0,
136,5,1,18,1,4,1,452,2749,95,37,92.603355,New
137,5,1,18,1,4,2,566,2749,119,43,92.625862,"Delhi,"
138,5,1,18,1,4,3,707,2749,107,37,92.984909,Delhi
139,5,1,18,1,4,4,836,2749,168,43,96.78978,"110010,"
140,2,1,19,0,0,0,452,2836,102,37,-1.0,
141,3,1,19,1,0,0,452,2836,102,37,-1.0,
142,4,1,19,1,1,0,452,2836,102,37,-1.0,
143,5,1,19,1,1,1,452,2836,102,37,93.063988,India
144,2,1,20,0,0,0,1194,2082,3,522,-1.0,
145,3,1,20,1,0,0,1194,2082,3,522,-1.0,
146,4,1,20,1,1,0,1194,2082,3,522,-1.0,
147,5,1,20,1,1,1,1194,2082,3,522,95.0, 
148,2,1,21,0,0,0,1190,2972,289,88,-1.0,
149,3,1,21,1,0,0,1190,2972,289,88,-1.0,
150,4,1,21,1,1,0,1190,2972,289,88,-1.0,
151,5,1,21,1,1,1,1190,2972,289,88,95.0, 
152,2,1,22,0,0,0,1389,2099,581,803,-1.0,
153,3,1,22,1,0,0,1389,2099,581,803,-1.0,
154,4,1,22,1,1,0,1389,2099,581,803,-1.0,
155,5,1,22,1,1,1,1389,2099,581,803,95.0, 
156,2,1,23,0,0,0,2163,2040,7,929,-1.0,
157,3,1,23,1,0,0,2163,2040,7,929,-1.0,
158,4,1,23,1,1,0,2163,2040,7,929,-1.0,
159,5,1,23,1,1,1,2163,2040,7,929,95.0, 
160,2,1,24,0,0,0,1901,3005,267,51,-1.0,
161,3,1,24,1,0,0,1901,3005,267,51,-1.0,
162,4,1,24,1,1,0,1901,3005,267,51,-1.0,
163,5,1,24,1,1,1,1901,3019,77,37,43.191341,Map
164,5,1,24,1,1,2,1988,3019,65,25,92.0299,data
165,5,1,24,1,1,3,2063,3005,105,39,29.175339,©2019
