,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2479,3508,-1.0,
1,2,1,1,0,0,0,768,189,718,53,-1.0,
2,3,1,1,1,0,0,768,189,718,53,-1.0,
3,4,1,1,1,1,0,768,189,718,53,-1.0,
4,5,1,1,1,1,1,768,190,128,41,92.562988,Invite
5,5,1,1,1,1,2,914,200,109,42,92.544083,your
6,5,1,1,1,1,3,1039,189,166,42,92.710426,friends
7,5,1,1,1,1,4,1225,190,88,41,92.710426,and
8,5,1,1,1,1,5,1333,189,153,53,92.240105,family.
9,2,1,2,0,0,0,765,297,1086,47,-1.0,
10,3,1,2,1,0,0,765,297,1086,47,-1.0,
11,4,1,2,1,1,0,765,297,1086,47,-1.0,
12,5,1,2,1,1,1,765,297,130,37,92.713821,Share
13,5,1,2,1,1,2,912,297,66,37,92.958649,the
14,5,1,2,1,1,3,998,297,105,37,91.680954,Uber
15,5,1,2,1,1,4,1119,297,87,37,91.938782,love
16,5,1,2,1,1,5,1224,297,78,37,93.024666,and
17,5,1,2,1,1,6,1321,297,88,47,92.603455,give
18,5,1,2,1,1,7,1425,297,148,37,92.98275,friends
19,5,1,2,1,1,8,1589,297,84,37,93.058548,free
20,5,1,2,1,1,9,1692,297,104,37,92.546257,rides
21,5,1,2,1,1,10,1813,298,38,36,92.797905,to
22,2,1,3,0,0,0,764,385,963,47,-1.0,
23,3,1,3,1,0,0,764,385,963,47,-1.0,
24,4,1,3,1,1,0,764,385,963,47,-1.0,
25,5,1,3,1,1,1,764,386,55,46,93.013306,try
26,5,1,3,1,1,2,837,385,111,43,91.91642,"Uber,"
27,5,1,3,1,1,3,966,385,120,37,92.159302,worth
28,5,1,3,1,1,4,1105,394,51,37,91.818153,up
29,5,1,3,1,1,5,1173,386,39,36,92.260445,to
30,5,1,3,1,1,6,1230,385,79,37,92.087509,₹25
31,5,1,3,1,1,7,1327,385,116,37,92.087509,each!
32,5,1,3,1,1,8,1463,385,130,37,92.044083,Share
33,5,1,3,1,1,9,1611,385,116,37,92.620567,code:
34,2,1,4,0,0,0,416,210,252,284,-1.0,
35,3,1,4,1,0,0,416,210,252,284,-1.0,
36,4,1,4,1,1,0,416,210,252,284,-1.0,
37,5,1,4,1,1,1,416,210,252,284,95.0, 
38,2,1,5,0,0,0,766,473,301,46,-1.0,
39,3,1,5,1,0,0,766,473,301,46,-1.0,
40,4,1,5,1,1,0,766,473,301,46,-1.0,
41,5,1,5,1,1,1,766,473,301,46,86.890892,prodipd130ue
42,2,1,6,0,0,0,268,849,1224,33,-1.0,
43,3,1,6,1,0,0,268,849,1224,33,-1.0,
44,4,1,6,1,1,0,268,849,1224,33,-1.0,
45,5,1,6,1,1,1,268,849,178,32,91.687889,REPORT
46,5,1,6,1,1,2,461,849,111,32,91.687889,LOST
47,5,1,6,1,1,3,589,849,97,32,92.067245,ITEM
48,5,1,6,1,1,4,736,850,18,32,53.846573,»>
49,5,1,6,1,1,5,998,849,206,32,92.825043,CONTACT
50,5,1,6,1,1,6,1218,849,209,32,92.930077,SUPPORT
51,5,1,6,1,1,7,1474,850,18,32,55.678486,»>
52,2,1,7,0,0,0,268,974,268,33,-1.0,
53,3,1,7,1,0,0,268,974,268,33,-1.0,
54,4,1,7,1,1,0,268,974,268,33,-1.0,
55,5,1,7,1,1,1,268,974,61,32,92.954895,MY
56,5,1,7,1,1,2,343,974,126,32,90.42321,TRIPS
57,5,1,7,1,1,3,518,975,18,32,44.836887,»>
58,2,1,8,0,0,0,268,1611,82,34,-1.0,
59,3,1,8,1,0,0,268,1611,82,34,-1.0,
60,4,1,8,1,1,0,268,1611,82,34,-1.0,
61,5,1,8,1,1,1,268,1611,82,34,91.204803,FAQ
62,2,1,9,0,0,0,268,1699,320,41,-1.0,
63,3,1,9,1,0,0,268,1699,320,41,-1.0,
64,4,1,9,1,1,0,268,1699,320,41,-1.0,
65,5,1,9,1,1,1,268,1700,123,40,93.13028,Forgot
66,5,1,9,1,1,2,406,1699,182,41,92.660027,password
67,2,1,10,0,0,0,267,1867,344,140,-1.0,
68,3,1,10,1,0,0,267,1867,344,140,-1.0,
69,4,1,10,1,1,0,267,1867,154,28,-1.0,
70,5,1,10,1,1,1,267,1867,80,28,92.159302,Uber
71,5,1,10,1,1,2,359,1867,62,27,92.606628,B.V.
72,4,1,10,1,2,0,267,1923,257,28,-1.0,
73,5,1,10,1,2,1,267,1923,47,27,92.340652,Mr.
74,5,1,10,1,2,2,328,1923,165,28,91.815475,Treublaan
75,5,1,10,1,2,3,507,1923,17,27,97.008934,7
76,4,1,10,1,3,0,268,1979,343,28,-1.0,
77,5,1,10,1,3,1,268,1979,78,28,93.035561,1097
78,5,1,10,1,3,2,361,1979,48,27,92.155968,DP
79,5,1,10,1,3,3,421,1979,190,28,92.073341,Amsterdam
80,2,1,11,0,0,0,267,2067,120,35,-1.0,
81,3,1,11,1,0,0,267,2067,120,35,-1.0,
82,4,1,11,1,1,0,267,2067,120,35,-1.0,
83,5,1,11,1,1,1,267,2067,120,35,92.240303,Privacy
84,2,1,12,0,0,0,265,2148,100,27,-1.0,
85,3,1,12,1,0,0,265,2148,100,27,-1.0,
86,4,1,12,1,1,0,265,2148,100,27,-1.0,
87,5,1,12,1,1,1,265,2148,100,27,90.852348,Terms
88,2,1,13,0,0,0,267,2501,1804,35,-1.0,
89,3,1,13,1,0,0,267,2501,1804,35,-1.0,
90,4,1,13,1,1,0,267,2501,1804,35,-1.0,
