,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
49,5,1,4,1,3,1,545,692,132,41,92.165863,"Noida,"
50,5,1,4,1,3,2,695,694,105,34,92.979523,Uttar
51,5,1,4,1,3,3,816,692,169,36,93.156548,Pradesh
52,5,1,4,1,3,4,1001,693,165,40,93.305923,"201310,"
53,5,1,4,1,3,5,1184,692,100,36,92.113068,India
54,2,1,5,0,0,0,541,815,2048,411,-1.0,
55,3,1,5,1,0,0,541,815,2048,411,-1.0,
56,4,1,5,1,1,0,545,815,2044,35,-1.0,
57,5,1,5,1,1,1,545,815,146,35,92.756943,Invoice
58,5,1,5,1,1,2,708,816,67,34,92.341156,No.
59,5,1,5,1,1,3,2166,815,423,35,59.068714,2223DLO026352103
60,4,1,5,1,2,0,545,926,2041,40,-1.0,
61,5,1,5,1,2,1,545,926,146,35,92.943336,Invoice
62,5,1,5,1,2,2,708,927,95,34,92.643845,Date
63,5,1,5,1,2,3,2119,927,81,34,92.318375,Nov
64,5,1,5,1,2,4,2216,927,60,34,96.654633,1st
65,5,1,5,1,2,5,2289,926,112,40,96.267296,"2022,"
66,5,1,5,1,2,6,2418,926,87,35,92.274414,8:47
67,5,1,5,1,2,7,2519,927,67,33,92.274414,AM
68,4,1,5,1,3,0,541,998,2047,46,-1.0,
69,5,1,5,1,3,1,541,1000,74,34,92.326439,Tax
70,5,1,5,1,3,2,630,999,189,45,92.326439,Category
71,5,1,5,1,3,3,1964,998,122,36,90.602448,Other
72,5,1,5,1,3,4,2099,999,167,35,92.986557,services
73,5,1,5,1,3,5,2283,1008,107,26,89.624069,n.e.c.
74,5,1,5,1,3,6,2406,999,182,42,96.226486,(999799)
75,4,1,5,1,4,0,545,1089,2042,47,-1.0,
76,5,1,5,1,4,1,545,1090,107,36,92.923416,Place
77,5,1,5,1,4,2,667,1089,43,37,92.003326,of
78,5,1,5,1,4,3,722,1090,143,46,92.003326,Supply
79,5,1,5,1,4,4,2483,1090,104,36,93.098358,Delhi
80,4,1,5,1,5,0,544,1183,2043,43,-1.0,
81,5,1,5,1,5,1,544,1183,81,35,90.432571,GST
82,5,1,5,1,5,2,2207,1183,380,43,37.347775,O7AAHCR1710J1ZI
83,2,1,6,0,0,0,546,1413,279,42,-1.0,
84,3,1,6,1,0,0,546,1413,279,42,-1.0,
85,4,1,6,1,1,0,546,1413,279,42,-1.0,
86,5,1,6,1,1,1,546,1413,77,41,92.509964,Bill
87,5,1,6,1,1,2,644,1413,181,42,92.738289,Details
88,2,1,7,0,0,0,543,1580,2046,768,-1.0,
89,3,1,7,1,0,0,543,1580,2046,768,-1.0,
90,4,1,7,1,1,0,545,1580,2043,46,-1.0,
91,5,1,7,1,1,1,545,1580,170,46,91.513786,Booking
92,5,1,7,1,1,2,731,1582,69,34,93.015259,Fee
93,5,1,7,1,1,3,2458,1581,25,34,93.136383,₹
94,5,1,7,1,1,4,2503,1581,85,35,96.93959,1.00
95,4,1,7,1,2,0,544,1672,2044,46,-1.0,
96,5,1,7,1,2,1,544,1673,271,35,92.491615,Convenience
97,5,1,7,1,2,2,830,1672,171,46,92.302185,Charges
98,5,1,7,1,2,3,2432,1673,25,34,93.058784,₹
99,5,1,7,1,2,4,2476,1673,112,35,96.721352,11.02
100,4,1,7,1,3,0,545,1765,2043,35,-1.0,
101,5,1,7,1,3,1,545,1765,186,35,92.441719,Discount
102,5,1,7,1,3,2,2416,1766,41,34,92.850052,-₹
103,5,1,7,1,3,3,2476,1765,112,35,96.625359,11.02
104,4,1,7,1,4,0,543,1893,2046,40,-1.0,
105,5,1,7,1,4,1,543,1893,81,37,92.736183,Sub
106,5,1,7,1,4,2,638,1893,113,37,92.205078,Total
107,5,1,7,1,4,3,2456,1892,31,41,92.709625,₹
108,5,1,7,1,4,4,2501,1895,88,35,96.70639,1.00
109,4,1,7,1,5,0,544,1987,2044,42,-1.0,
110,5,1,7,1,5,1,544,1987,110,35,91.27002,CGST
111,5,1,7,1,5,2,667,1987,89,42,96.950027,(9%)
112,5,1,7,1,5,3,2458,1987,25,34,93.242279,₹
113,5,1,7,1,5,4,2501,1987,87,35,96.831657,0.09
114,4,1,7,1,6,0,543,2079,2045,42,-1.0,
115,5,1,7,1,6,1,543,2079,108,35,92.433319,SGST
116,5,1,7,1,6,2,663,2079,88,42,96.44455,(9%)
117,5,1,7,1,6,3,2458,2079,25,34,93.242279,₹
118,5,1,7,1,6,4,2501,2079,87,35,96.831657,0.09
119,4,1,7,1,7,0,545,2171,2043,42,-1.0,
120,5,1,7,1,7,1,545,2171,93,35,92.025261,IGST
121,5,1,7,1,7,2,651,2171,88,42,96.363831,(0%)
122,5,1,7,1,7,3,2458,2171,25,34,93.266327,₹
123,5,1,7,1,7,4,2501,2171,87,35,95.914772,0.00
124,4,1,7,1,8,0,547,2300,2039,48,-1.0,
125,5,1,7,1,8,1,547,2300,123,48,91.488052,Final
126,5,1,7,1,8,2,692,2303,228,45,92.258194,Amount
127,5,1,7,1,8,3,2416,2302,170,46,90.471519,₹1.18
128,2,1,8,0,0,0,542,2411,266,29,-1.0,
129,3,1,8,1,0,0,542,2411,266,29,-1.0,
130,4,1,8,1,1,0,542,2411,266,29,-1.0,
131,5,1,8,1,1,1,542,2411,129,29,92.402824,(Inclusive
132,5,1,8,1,1,2,681,2411,30,25,92.038063,of
133,5,1,8,1,1,3,717,2412,91,28,93.134933,Taxes)
134,2,1,9,0,0,0,979,2735,1224,105,-1.0,
135,3,1,9,1,0,0,979,2735,1224,105,-1.0,
136,4,1,9,1,1,0,979,2735,1224,43,-1.0,
137,5,1,9,1,1,1,979,2735,80,34,92.355118,This
138,5,1,9,1,1,2,1072,2737,29,32,93.015411,is
139,5,1,9,1,1,3,1115,2746,19,23,93.268898,a
140,5,1,9,1,1,4,1148,2741,125,37,92.816376,system
141,5,1,9,1,1,5,1286,2735,175,43,92.248558,generated
142,5,1,9,1,1,6,1474,2737,132,32,92.975533,invoice
143,5,1,9,1,1,7,1620,2735,65,34,92.678177,and
144,5,1,9,1,1,8,1698,2735,104,34,93.183311,hence
145,5,1,9,1,1,9,1817,2746,43,23,92.546066,no
146,5,1,9,1,1,10,1876,2737,163,41,92.033539,signature
147,5,1,9,1,1,11,2052,2735,151,43,92.795082,required
148,4,1,9,1,2,0,1373,2794,437,46,-1.0,
149,5,1,9,1,2,1,1373,2794,127,36,89.768463,Thank
150,5,1,9,1,2,2,1517,2790,64,54,89.768463,you
151,5,1,9,1,2,3,1605,2795,205,45,91.316826,Vijayguna
