,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,3125,4042,-1.0,
1,2,1,1,0,0,0,2572,62,20,15,-1.0,
2,3,1,1,1,0,0,2572,62,20,15,-1.0,
3,4,1,1,1,1,0,2572,62,20,15,-1.0,
4,5,1,1,1,1,1,2572,62,20,15,0.0,»-
5,2,1,2,0,0,0,2526,61,62,27,-1.0,
6,3,1,2,1,0,0,2526,61,62,27,-1.0,
7,4,1,2,1,1,0,2526,61,9,11,-1.0,
8,5,1,2,1,1,1,2526,61,9,11,82.596489,.
9,4,1,2,1,2,0,2528,72,60,16,-1.0,
10,5,1,2,1,2,1,2528,72,60,16,0.0,—-n&
11,2,1,3,0,0,0,563,1127,2008,11,-1.0,
12,3,1,3,1,0,0,563,1127,2008,11,-1.0,
13,4,1,3,1,1,0,563,1127,2008,11,-1.0,
14,5,1,3,1,1,1,563,1127,2008,11,95.0, 
15,2,1,4,0,0,0,484,72,2167,2191,-1.0,
16,3,1,4,1,0,0,484,72,2125,85,-1.0,
17,4,1,4,1,1,0,484,72,2119,48,-1.0,
18,5,1,4,1,1,1,484,75,108,45,92.697121,Tax
19,5,1,4,1,1,2,612,72,214,48,91.455589,Invoice
20,5,1,4,1,1,3,2538,91,65,27,30.769432,T4
21,4,1,4,1,2,0,2457,112,152,49,-1.0,
22,5,1,4,1,2,1,2457,130,36,7,16.298225,A5
23,5,1,4,1,2,2,2543,112,27,49,48.322239,fl
24,5,1,4,1,2,3,2606,113,3,16,85.936417,[
25,3,1,4,2,0,0,488,110,2163,2153,-1.0,
26,4,1,4,2,1,0,488,110,2163,86,-1.0,
27,5,1,4,2,1,1,488,161,503,35,92.705116,RD16672718115062477
28,5,1,4,2,1,2,2446,110,205,73,70.767334,rapido
29,4,1,4,2,2,0,545,368,2044,35,-1.0,
30,5,1,4,2,2,1,545,368,146,35,92.077431,Invoice
31,5,1,4,2,2,2,708,369,67,34,92.495804,No.
32,5,1,4,2,2,3,2166,368,423,35,89.795715,2223DL0026352103
33,4,1,4,2,3,0,545,460,2041,40,-1.0,
34,5,1,4,2,3,1,545,460,146,35,91.781303,Invoice
35,5,1,4,2,3,2,708,461,95,34,92.002319,Date
36,5,1,4,2,3,3,2119,461,81,34,92.326759,Nov
37,5,1,4,2,3,4,2216,461,60,34,96.200645,1st
38,5,1,4,2,3,5,2289,460,112,40,96.41452,"2022,"
39,5,1,4,2,3,6,2418,460,87,35,92.980309,8:47
40,5,1,4,2,3,7,2519,461,67,33,92.952927,AM
41,4,1,4,2,4,0,543,551,2044,36,-1.0,
42,5,1,4,2,4,1,543,552,105,35,92.361649,State
43,5,1,4,2,4,2,2483,551,104,36,93.043793,Delhi
44,4,1,4,2,5,0,541,641,2051,47,-1.0,
45,5,1,4,2,5,1,541,644,74,34,92.714096,Tax
46,5,1,4,2,5,2,630,643,189,45,92.633682,Category
47,5,1,4,2,5,3,1796,642,122,36,92.957062,Other
48,5,1,4,2,5,4,1934,642,92,36,92.462532,local
49,5,1,4,2,5,5,2041,643,307,45,92.110664,transportation
50,5,1,4,2,5,6,2366,643,167,35,92.248878,services
51,5,1,4,2,5,7,2549,641,43,37,92.713959,of
52,4,1,4,2,6,0,550,705,2038,45,-1.0,
53,5,1,4,2,6,1,550,724,6,3,36.468475,-
54,5,1,4,2,6,2,2029,714,239,36,92.366158,passengers
55,5,1,4,2,6,3,2284,714,106,26,82.913582,n.e.c.
56,5,1,4,2,6,4,2406,705,182,42,95.612923,(996419)
57,4,1,4,2,7,0,545,772,2042,47,-1.0,
58,5,1,4,2,7,1,545,773,107,36,92.923416,Place
59,5,1,4,2,7,2,667,772,43,37,92.003326,of
60,5,1,4,2,7,3,722,773,143,46,92.003326,Supply
61,5,1,4,2,7,4,2483,773,104,36,93.098358,Delhi
62,4,1,4,2,8,0,544,865,2043,44,-1.0,
63,5,1,4,2,8,1,544,866,81,35,93.043907,GST
64,5,1,4,2,8,2,641,865,174,36,92.019211,Number
65,5,1,4,2,8,3,2207,866,380,43,57.000542,O7AAHCR1710]1ZI
66,4,1,4,2,9,0,544,956,2042,46,-1.0,
67,5,1,4,2,9,1,544,957,158,45,91.231361,Captain
68,5,1,4,2,9,2,721,958,123,34,92.582664,Name
69,5,1,4,2,9,3,2191,956,143,36,93.024818,Dinesh
70,5,1,4,2,9,4,2350,956,114,46,92.674713,Singh
71,5,1,4,2,9,5,2482,956,104,36,91.547287,Bhati
72,4,1,4,2,10,0,541,1048,2039,36,-1.0,
73,5,1,4,2,10,1,541,1048,151,36,90.991348,Vehicle
74,5,1,4,2,10,2,709,1048,174,36,91.325806,Number
75,5,1,4,2,10,3,2319,1049,261,35,91.249168,UP13BY9971
76,4,1,4,2,11,0,544,1180,2044,45,-1.0,
77,5,1,4,2,11,1,544,1180,207,35,91.969902,Customer
78,5,1,4,2,11,2,767,1181,123,34,92.955856,Name
