,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,3125,4421,-1.0,
1,2,1,1,0,0,0,82,89,707,170,-1.0,
2,3,1,1,1,0,0,82,89,707,170,-1.0,
3,4,1,1,1,1,0,82,89,467,65,-1.0,
4,5,1,1,1,1,1,82,92,148,62,91.735191,Tax
5,5,1,1,1,1,2,260,89,289,65,89.228104,Invoice
6,4,1,1,1,2,0,87,212,702,47,-1.0,
7,5,1,1,1,2,1,87,212,702,47,91.642868,RD16791532398057733
8,2,1,2,0,0,0,163,449,1663,245,-1.0,
9,3,1,2,1,0,0,163,449,1663,245,-1.0,
10,4,1,2,1,1,0,167,449,1659,74,-1.0,
11,5,1,2,1,1,1,167,452,259,71,92.023773,Roppen
12,5,1,2,1,1,2,454,451,516,72,92.830978,Transportation
13,5,1,2,1,1,3,1001,451,278,55,92.715057,Services
14,5,1,2,1,1,4,1312,451,232,55,92.780792,Private
15,5,1,2,1,1,5,1577,449,249,57,92.116707,Limited
16,4,1,2,1,2,0,163,541,1288,63,-1.0,
17,5,1,2,1,2,1,163,541,93,49,93.292191,3rd
18,5,1,2,1,2,2,284,541,156,57,92.516449,"Floor,"
19,5,1,2,1,2,3,463,542,78,48,91.855743,Sai
20,5,1,2,1,2,4,568,541,178,49,92.988213,Prithvi
21,5,1,2,1,2,5,767,541,217,57,92.557121,"Acrade,"
22,5,1,2,1,2,6,1010,541,191,63,92.387497,Megha
23,5,1,2,1,2,7,1229,541,130,57,91.988342,"Hills,"
24,5,1,2,1,2,8,1382,542,69,48,92.976288,Sri
25,4,1,2,1,3,0,166,630,1086,64,-1.0,
26,5,1,2,1,3,1,166,632,158,47,92.574791,Rama
27,5,1,2,1,3,2,346,630,210,63,92.760818,"Colony,"
28,5,1,2,1,3,3,578,630,316,64,91.439331,"Madhapur,"
29,5,1,2,1,3,4,915,630,337,63,92.35099,"Hyderabad,"
30,2,1,3,0,0,0,160,720,548,63,-1.0,
31,3,1,3,1,0,0,160,720,548,63,-1.0,
32,4,1,3,1,1,0,160,720,548,63,-1.0,
33,5,1,3,1,1,1,160,720,324,63,90.561249,"Telangana,"
34,5,1,3,1,1,2,506,722,202,47,96.537514,500081
35,2,1,4,0,0,0,160,842,816,74,-1.0,
36,3,1,4,1,0,0,160,842,816,74,-1.0,
37,4,1,4,1,1,0,160,842,816,74,-1.0,
38,5,1,4,1,1,1,160,844,145,72,92.720131,Tejo
39,5,1,4,1,1,2,338,842,267,57,92.608421,Prakash
40,5,1,4,1,1,3,640,844,170,55,92.59407,Kiran
41,5,1,4,1,1,4,832,844,144,68,91.593948,Jasti
42,2,1,5,0,0,0,163,935,1241,63,-1.0,
43,3,1,5,1,0,0,163,935,1241,63,-1.0,
44,4,1,5,1,1,0,163,935,1241,63,-1.0,
45,5,1,5,1,1,1,163,937,81,55,93.252678,"64,"
46,5,1,5,1,1,2,271,931,188,71,92.252686,Jubilee
47,5,1,5,1,1,3,484,935,228,57,92.693077,"Enclave,"
48,5,1,5,1,1,4,738,937,166,47,91.751343,HITEC
49,5,1,5,1,1,5,927,936,118,62,92.866791,"City,"
50,5,1,5,1,1,6,1071,935,333,63,92.446358,"Hyderabad,"
51,2,1,6,0,0,0,160,1024,712,63,-1.0,
52,3,1,6,1,0,0,160,1024,712,63,-1.0,
53,4,1,6,1,1,0,160,1024,712,63,-1.0,
54,5,1,6,1,1,1,160,1024,300,63,92.430008,Telangana
55,5,1,6,1,1,2,487,1026,224,55,93.043159,"500081,"
56,5,1,6,1,1,3,737,1024,135,49,93.035477,India
57,2,1,7,0,0,0,2764,74,293,168,-1.0,
58,3,1,7,1,0,0,2764,74,293,168,-1.0,
59,4,1,7,1,1,0,2764,74,293,168,-1.0,
60,5,1,7,1,1,1,2764,74,293,168,95.0, 
61,2,1,8,0,0,0,174,2481,2783,5,-1.0,
62,3,1,8,1,0,0,174,2481,2783,5,-1.0,
63,4,1,8,1,1,0,174,2481,2783,5,-1.0,
64,5,1,8,1,1,1,174,2481,2783,5,95.0, 
65,2,1,9,0,0,0,160,1193,2807,1975,-1.0,
66,3,1,9,1,0,0,160,1193,2805,878,-1.0,
67,4,1,9,1,1,0,166,1193,2798,48,-1.0,
68,5,1,9,1,1,1,166,1193,195,48,90.940041,Invoice
69,5,1,9,1,1,2,387,1194,90,47,92.955658,No.
70,5,1,9,1,1,3,2385,1194,579,47,71.722168,2223TSO075406813
71,4,1,9,1,2,0,166,1319,2797,57,-1.0,
72,5,1,9,1,2,1,166,1319,195,48,91.419548,Invoice
73,5,1,9,1,2,2,384,1320,136,47,92.845772,Date
74,5,1,9,1,2,3,2278,1321,112,47,92.837639,Mar
75,5,1,9,1,2,4,2413,1319,122,49,96.82962,18th
76,5,1,9,1,2,5,2559,1321,154,55,96.228714,"2023,"
77,5,1,9,1,2,6,2735,1321,119,47,93.304832,9:12
78,5,1,9,1,2,7,2880,1321,83,46,93.220963,PM
79,4,1,9,1,3,0,160,1445,2805,63,-1.0,
80,5,1,9,1,3,1,160,1447,104,47,91.67498,Tax
81,5,1,9,1,3,2,285,1447,264,61,91.67498,Category
82,5,1,9,1,3,3,2102,1445,167,49,92.340897,Other
83,5,1,9,1,3,4,2291,1446,230,48,92.256683,services
84,5,1,9,1,3,5,2547,1458,144,36,92.232391,n.e.c.
85,5,1,9,1,3,6,2716,1447,249,56,96.614685,(999799)
86,4,1,9,1,4,0,166,1569,2799,64,-1.0,
87,5,1,9,1,4,1,166,1570,147,49,92.872681,Place
88,5,1,9,1,4,2,344,1569,52,50,93.042274,of
89,5,1,9,1,4,3,410,1569,192,64,92.954628,Supply
90,5,1,9,1,4,4,2660,1570,305,63,89.292023,Telangana
91,4,1,9,1,5,0,164,1698,2801,58,-1.0,
92,5,1,9,1,5,1,164,1698,112,47,90.536591,GST
93,5,1,9,1,5,2,2406,1698,559,58,22.087158,36AAHCR1710J1ZH
94,4,1,9,1,6,0,166,2013,370,58,-1.0,
95,5,1,9,1,6,1,166,2013,101,57,91.374962,Bill
96,5,1,9,1,6,2,299,2013,237,58,92.876427,Details
97,3,1,9,2,0,0,163,2243,2804,925,-1.0,
98,4,1,9,2,1,0,166,2243,2800,63,-1.0,
99,5,1,9,2,1,1,166,2243,229,63,91.784439,Booking
100,5,1,9,2,1,2,420,2245,94,47,92.133179,Fee
101,5,1,9,2,1,3,2795,2247,31,44,93.249779,₹
102,5,1,9,2,1,4,2851,2245,115,47,96.719421,1.00
103,4,1,9,2,2,0,164,2369,2802,63,-1.0,
104,5,1,9,2,2,1,164,2370,372,48,92.83593,Convenience
105,5,1,9,2,2,2,564,2369,233,63,92.865479,Charges
106,5,1,9,2,2,3,2759,2373,31,44,93.020584,₹
107,5,1,9,2,2,4,2812,2371,154,47,96.681366,10.73
108,4,1,9,2,3,0,163,2547,2804,49,-1.0,
109,5,1,9,2,3,1,163,2547,111,49,92.174446,Sub
110,5,1,9,2,3,2,294,2547,154,49,92.727264,Total
111,5,1,9,2,3,3,2757,2551,36,45,92.46978,₹
112,5,1,9,2,3,4,2811,2549,156,47,96.394318,11.73
113,4,1,9,2,4,0,164,2675,2802,56,-1.0,
114,5,1,9,2,4,1,164,2675,157,47,91.024002,CGST
115,5,1,9,2,4,2,340,2675,125,56,96.620506,(9%)
116,5,1,9,2,4,3,2795,2678,31,44,93.239372,₹
117,5,1,9,2,4,4,2851,2675,115,47,96.691719,1.06
118,4,1,9,2,5,0,163,2801,2803,56,-1.0,
119,5,1,9,2,5,1,163,2801,152,47,92.187012,SGST
120,5,1,9,2,5,2,335,2801,125,56,96.647827,(9%)
121,5,1,9,2,5,3,2795,2803,31,44,93.227669,₹
122,5,1,9,2,5,4,2851,2801,115,47,96.752167,1.06
123,4,1,9,2,6,0,166,2971,2800,56,-1.0,
124,5,1,9,2,6,1,166,2971,130,47,91.5047,IGST
125,5,1,9,2,6,2,316,2971,123,56,92.503761,(0%)
126,5,1,9,2,6,3,2795,2974,31,44,93.237213,₹
127,5,1,9,2,6,4,2848,2971,118,47,96.961533,0.00
128,4,1,9,2,7,0,168,3103,2798,65,-1.0,
129,5,1,9,2,7,1,168,3103,169,65,91.735886,Final
130,5,1,9,2,7,2,369,3107,313,61,91.67025,Amount
131,5,1,9,2,7,3,2697,3108,41,59,93.215851,₹
132,5,1,9,2,7,4,2768,3106,198,62,96.555733,13.85
133,2,1,10,0,0,0,162,3256,356,39,-1.0,
134,3,1,10,1,0,0,162,3256,356,39,-1.0,
135,4,1,10,1,1,0,162,3256,356,39,-1.0,
136,5,1,10,1,1,1,162,3256,171,39,92.678596,(Inclusive
137,5,1,10,1,1,2,349,3256,39,33,91.312935,of
138,5,1,10,1,1,3,398,3258,120,37,92.297134,Taxes)
139,2,1,11,0,0,0,613,3697,1974,61,-1.0,
140,3,1,11,1,0,0,613,3697,1974,61,-1.0,
141,4,1,11,1,1,0,613,3697,1974,61,-1.0,
142,5,1,11,1,1,1,613,3697,115,50,91.888962,This
