,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,3125,4421,-1.0,
1,2,1,1,0,0,0,346,242,2428,80,-1.0,
2,3,1,1,1,0,0,346,242,2428,80,-1.0,
3,4,1,1,1,1,0,346,242,2428,80,-1.0,
4,5,1,1,1,1,1,346,242,62,80,80.532104,U
5,5,1,1,1,1,2,415,242,153,80,91.139046,ber
6,5,1,1,1,1,3,2447,279,171,29,92.516701,December
7,5,1,1,1,1,4,2632,279,46,34,96.954865,"11,"
8,5,1,1,1,1,5,2693,279,81,29,96.988571,2022
9,2,1,2,0,0,0,357,476,1286,71,-1.0,
10,3,1,2,1,0,0,357,476,1286,71,-1.0,
11,4,1,2,1,1,0,357,476,1286,71,-1.0,
12,5,1,2,1,1,1,357,476,208,56,92.907684,Here's
13,5,1,2,1,1,2,589,491,148,56,91.357849,your
14,5,1,2,1,1,3,761,476,223,70,91.691856,receipt
15,5,1,2,1,1,4,1003,476,89,56,91.499802,for
16,5,1,2,1,1,5,1112,491,148,56,91.694832,your
17,5,1,2,1,1,6,1284,476,137,66,92.666481,"ride,"
18,5,1,2,1,1,7,1453,476,190,56,54.81842,Shrufti
19,2,1,3,0,0,0,351,629,748,36,-1.0,
20,3,1,3,1,0,0,351,629,748,36,-1.0,
21,4,1,3,1,1,0,351,629,748,36,-1.0,
22,5,1,3,1,1,1,351,629,56,29,92.956421,We
23,5,1,3,1,1,2,419,629,82,36,93.061295,hope
24,5,1,3,1,1,3,511,636,60,29,92.095619,you
25,5,1,3,1,1,4,583,629,131,36,90.555542,enjoyed
26,5,1,3,1,1,5,725,636,76,29,92.314072,your
27,5,1,3,1,1,6,811,629,60,29,92.684891,ride
28,5,1,3,1,1,7,885,629,57,29,92.269279,this
29,5,1,3,1,1,8,955,629,144,36,92.269279,morning.
30,2,1,4,0,0,0,349,798,2427,1146,-1.0,
31,3,1,4,1,0,0,351,798,2425,1009,-1.0,
32,4,1,4,1,1,0,352,798,2423,59,-1.0,
33,5,1,4,1,1,1,352,798,122,59,92.119781,Total
34,5,1,4,1,1,2,2570,801,205,43,92.381668,₹368.00
35,4,1,4,1,2,0,351,1016,2423,36,-1.0,
36,5,1,4,1,2,1,351,1017,62,35,91.830521,Trip
37,5,1,4,1,2,2,422,1017,112,35,92.121674,charge
38,5,1,4,1,2,3,2644,1016,130,29,86.462837,₹42457
39,4,1,4,1,3,0,352,1207,2424,45,-1.0,
40,5,1,4,1,3,1,352,1207,138,45,92.497749,Subtotal
41,5,1,4,1,3,2,2638,1212,138,29,92.813522,₹424.57
42,4,1,4,1,4,0,354,1281,2421,36,-1.0,
43,5,1,4,1,4,1,354,1281,155,36,92.659882,Rounding
44,5,1,4,1,4,2,2679,1281,96,29,92.42807,₹0.25
45,4,1,4,1,5,0,351,1350,2423,29,-1.0,
46,5,1,4,1,5,1,351,1350,77,29,90.223602,Wait
47,5,1,4,1,5,2,437,1350,83,29,92.699715,Time
48,5,1,4,1,5,3,2679,1350,95,29,92.300537,₹8.08
49,4,1,4,1,6,0,354,1416,2420,43,-1.0,
50,5,1,4,1,6,1,354,1416,169,43,91.385345,Promotion
51,5,1,4,1,6,2,2643,1420,131,29,92.185318,-₹64.90
52,4,1,4,1,7,0,355,1754,247,53,-1.0,
53,5,1,4,1,7,1,355,1754,247,53,92.489944,Payments
54,3,1,4,2,0,0,349,1875,2426,69,-1.0,
55,4,1,4,2,1,0,349,1875,2426,69,-1.0,
56,5,1,4,2,1,1,349,1875,94,69,31.318367,[2
57,5,1,4,2,1,2,526,1876,99,33,0.0,Oooh
58,5,1,4,2,1,3,2591,1896,184,38,92.078217,₹368.00
59,2,1,5,0,0,0,346,1983,1263,100,-1.0,
60,3,1,5,1,0,0,346,1983,1263,100,-1.0,
61,4,1,5,1,1,0,528,1983,336,34,-1.0,
62,5,1,5,1,1,1,528,1983,164,34,25.34761,12/11/22
63,5,1,5,1,1,2,709,1984,82,33,93.304756,7:15
64,5,1,5,1,1,3,807,1992,57,25,92.93367,am
65,4,1,5,1,2,0,346,2047,1263,36,-1.0,
66,5,1,5,1,2,1,346,2047,351,36,53.212524,VMisitthe
67,5,1,5,1,2,2,492,2043,60,45,91.806107,trip
68,5,1,5,1,2,3,567,2043,72,45,91.691788,page
69,5,1,5,1,2,4,653,2043,53,45,91.367783,for
70,5,1,5,1,2,5,711,2054,84,22,92.163589,more
71,5,1,5,1,2,6,807,2047,195,34,92.163589,"information,"
72,5,1,5,1,2,7,1015,2047,147,36,92.610725,including
73,5,1,5,1,2,8,1175,2047,135,29,92.290749,invoices
74,5,1,5,1,2,9,1323,2047,113,36,91.777267,(where
75,5,1,5,1,2,10,1447,2047,162,36,92.611641,available)
76,2,1,6,0,0,0,352,2173,860,29,-1.0,
77,3,1,6,1,0,0,352,2173,860,29,-1.0,
78,4,1,6,1,1,0,352,2173,860,29,-1.0,
79,5,1,6,1,1,1,352,2173,64,29,92.891655,The
80,5,1,6,1,1,2,427,2173,69,29,92.303673,total
81,5,1,6,1,1,3,509,2173,32,29,90.286926,of
82,5,1,6,1,1,4,552,2173,135,29,90.499565,₹368.00
83,5,1,6,1,1,5,702,2173,57,29,92.403442,has
84,5,1,6,1,1,6,772,2180,19,22,88.844414,a
85,5,1,6,1,1,7,804,2173,76,29,92.788033,GST
86,5,1,6,1,1,8,892,2173,32,29,92.911667,of
