,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
88,2,1,10,0,0,0,332,2115,148,122,-1.0,
89,3,1,10,1,0,0,332,2115,148,122,-1.0,
90,4,1,10,1,1,0,333,2115,147,41,-1.0,
91,5,1,10,1,1,1,333,2115,147,41,90.320816,CGST
92,4,1,10,1,2,0,332,2197,120,40,-1.0,
93,5,1,10,1,2,1,332,2197,120,40,96.797997,2.5%
94,2,1,11,0,0,0,327,2568,194,41,-1.0,
95,3,1,11,1,0,0,327,2568,194,41,-1.0,
96,4,1,11,1,1,0,327,2568,194,41,-1.0,
97,5,1,11,1,1,1,327,2568,194,41,92.231743,Subtotal
98,2,1,12,0,0,0,331,2713,384,195,-1.0,
99,3,1,12,1,0,0,331,2713,384,195,-1.0,
100,4,1,12,1,1,0,331,2713,125,41,-1.0,
101,5,1,12,1,1,1,331,2713,125,41,92.290619,Total
102,4,1,12,1,2,0,332,2794,383,41,-1.0,
103,5,1,12,1,2,1,332,2794,250,41,92.202522,Customer
104,5,1,12,1,2,2,602,2794,113,41,92.280487,Ride
105,4,1,12,1,3,0,334,2867,110,41,-1.0,
106,5,1,12,1,3,1,334,2867,110,41,91.982903,Fare
107,2,1,13,0,0,0,326,3016,550,52,-1.0,
108,3,1,13,1,0,0,326,3016,550,52,-1.0,
109,4,1,13,1,1,0,326,3016,550,52,-1.0,
110,5,1,13,1,1,1,326,3016,283,41,92.106796,Authorised
111,5,1,13,1,1,2,629,3016,247,52,92.378288,Signatory
112,2,1,14,0,0,0,835,3316,75,65,-1.0,
113,3,1,14,1,0,0,835,3316,75,65,-1.0,
114,4,1,14,1,1,0,835,3316,75,65,-1.0,
115,5,1,14,1,1,1,835,3316,75,65,42.053867,35
116,2,1,15,0,0,0,396,3391,507,90,-1.0,
117,3,1,15,1,0,0,396,3391,542,86,-1.0,
118,4,1,15,1,1,0,396,3391,507,34,-1.0,
119,5,1,15,1,1,1,396,3391,507,34,30.587051,———————————
120,4,1,15,1,2,0,496,3428,115,53,-1.0,
121,5,1,15,1,2,1,496,3428,115,53,46.324558,—
122,2,1,16,0,0,0,2221,521,952,136,-1.0,
123,3,1,16,1,0,0,2221,521,952,136,-1.0,
124,4,1,16,1,1,0,2221,521,951,52,-1.0,
125,5,1,16,1,1,1,2221,521,176,41,91.509888,Service
126,5,1,16,1,1,2,2415,521,89,41,92.403717,Tax
127,5,1,16,1,1,3,2523,521,229,52,93.097992,Category:
128,5,1,16,1,1,4,2776,521,179,52,92.294334,Renting
129,5,1,16,1,1,5,2975,521,42,41,91.55307,of
130,5,1,16,1,1,6,3037,525,135,37,92.963417,motor
131,4,1,16,1,2,0,3090,616,83,41,-1.0,
132,5,1,16,1,2,1,3090,616,83,41,92.521103,cab
133,2,1,17,0,0,0,2710,720,462,41,-1.0,
134,3,1,17,1,0,0,2710,720,462,41,-1.0,
135,4,1,17,1,1,0,2710,720,462,41,-1.0,
136,5,1,17,1,1,1,2710,720,107,41,92.543991,SAC
137,5,1,17,1,1,2,2837,720,139,41,91.99424,Code:
138,5,1,17,1,1,3,2995,721,177,40,95.080101,996412
139,2,1,18,0,0,0,2595,1033,581,41,-1.0,
140,3,1,18,1,0,0,2595,1033,581,41,-1.0,
141,4,1,18,1,1,0,2595,1033,581,41,-1.0,
142,5,1,18,1,1,1,2595,1033,165,41,92.58033,Invoice
143,5,1,18,1,1,2,2782,1033,107,41,91.665283,Date
144,5,1,18,1,1,3,2912,1033,264,41,96.501389,14/03/2018
145,2,1,19,0,0,0,2403,1196,773,41,-1.0,
146,3,1,19,1,0,0,2403,1196,773,41,-1.0,
147,4,1,19,1,1,0,2403,1196,773,41,-1.0,
148,5,1,19,1,1,1,2403,1196,154,41,93.047775,Mobile
149,5,1,19,1,1,2,2578,1196,189,41,92.733261,Number
150,5,1,19,1,1,3,2786,1197,390,40,92.357712,+919538846744
151,2,1,20,0,0,0,2831,1694,345,51,-1.0,
152,3,1,20,1,0,0,2831,1694,345,51,-1.0,
153,4,1,20,1,1,0,2831,1694,345,51,-1.0,
154,5,1,20,1,1,1,2831,1694,202,41,92.687271,Amount
155,5,1,20,1,1,2,3052,1694,124,51,92.748444,(INR)
156,2,1,21,0,0,0,2982,1975,196,41,-1.0,
157,3,1,21,1,0,0,2982,1975,196,41,-1.0,
158,4,1,21,1,1,0,2982,1975,196,41,-1.0,
159,5,1,21,1,1,1,2982,1975,196,41,91.425812,₹839.16
160,2,1,22,0,0,0,3009,2156,166,41,-1.0,
161,3,1,22,1,0,0,3009,2156,166,41,-1.0,
162,4,1,22,1,1,0,3009,2156,166,41,-1.0,
163,5,1,22,1,1,1,3009,2156,166,41,92.010643,₹20.98
164,2,1,23,0,0,0,2982,2568,196,41,-1.0,
165,3,1,23,1,0,0,2982,2568,196,41,-1.0,
166,4,1,23,1,1,0,2982,2568,196,41,-1.0,
167,5,1,23,1,1,1,2982,2568,196,41,91.465332,₹881.12
168,2,1,24,0,0,0,2978,2790,198,41,-1.0,
169,3,1,24,1,0,0,2978,2790,198,41,-1.0,
170,4,1,24,1,1,0,2978,2790,198,41,-1.0,
171,5,1,24,1,1,1,2978,2790,198,41,91.790863,₹881.12
172,2,1,25,0,0,0,329,3665,2652,39,-1.0,
173,3,1,25,1,0,0,329,3665,2652,39,-1.0,
174,4,1,25,1,1,0,329,3665,2652,39,-1.0,
175,5,1,25,1,1,1,329,3665,119,31,92.224869,Please
176,5,1,25,1,1,2,464,3668,85,28,92.014328,note:
177,5,1,25,1,1,3,564,3666,27,29,93.305687,1.
178,5,1,25,1,1,4,607,3665,74,31,92.882744,This
179,5,1,25,1,1,5,696,3665,123,31,92.15815,invoice
180,5,1,25,1,1,6,834,3665,26,31,92.807152,is
181,5,1,25,1,1,7,875,3665,113,31,92.380966,issued
182,5,1,25,1,1,8,1003,3673,41,23,93.176323,on
183,5,1,25,1,1,9,1060,3665,108,31,91.490967,behalf
184,5,1,25,1,1,10,1181,3665,33,31,93.274307,of
185,5,1,25,1,1,11,1226,3665,173,39,91.845955,Transport
186,5,1,25,1,1,12,1412,3665,133,31,92.101257,Service
187,5,1,25,1,1,13,1561,3665,156,31,92.319481,Provider.
188,5,1,25,1,1,14,1732,3665,64,30,92.133224,ANI
189,5,1,25,1,1,15,1811,3665,240,39,92.249329,Technologies
190,5,1,25,1,1,16,2067,3665,122,31,92.675201,Private
191,5,1,25,1,1,17,2205,3665,125,31,93.078552,Limited
192,5,1,25,1,1,18,2346,3668,71,28,92.957138,acts
193,5,1,25,1,1,19,2432,3665,27,30,93.205292,in
194,5,1,25,1,1,20,2473,3665,55,31,92.755463,the
195,5,1,25,1,1,21,2542,3665,147,39,92.731316,capacity
196,5,1,25,1,1,22,2703,3665,32,31,92.731316,of
197,5,1,25,1,1,23,2748,3673,42,23,92.478714,an
198,5,1,25,1,1,24,2807,3665,174,31,92.818253,Electronic
199,2,1,26,0,0,0,327,3737,2786,39,-1.0,
200,3,1,26,1,0,0,327,3737,2786,39,-1.0,
201,4,1,26,1,1,0,327,3737,2786,39,-1.0,
202,5,1,26,1,1,1,327,3737,196,31,92.101486,Commerce
203,5,1,26,1,1,2,537,3737,159,39,92.937462,Operator
204,5,1,26,1,1,3,709,3745,40,23,92.729752,as
205,5,1,26,1,1,4,764,3745,56,31,92.544525,per
206,5,1,26,1,1,5,834,3737,132,31,92.669426,Section
207,5,1,26,1,1,6,981,3737,67,39,92.992401,9(5)
208,5,1,26,1,1,7,1064,3737,32,31,93.191505,of
209,5,1,26,1,1,8,1108,3737,55,31,93.212067,the
210,5,1,26,1,1,9,1178,3737,126,31,91.279297,Central
211,5,1,26,1,1,10,1320,3737,117,31,92.658417,Goods
212,5,1,26,1,1,11,1452,3738,23,30,92.430122,&
213,5,1,26,1,1,12,1490,3737,132,31,91.734077,Service
214,5,1,26,1,1,13,1636,3737,66,31,92.77121,Tax
215,5,1,26,1,1,14,1715,3737,66,36,91.844269,"Act,"
216,5,1,26,1,1,15,1797,3738,88,30,93.292564,2017
217,5,1,26,1,1,16,1900,3738,23,30,91.326759,&
218,5,1,26,1,1,17,1937,3737,254,39,87.672913,corresponding
219,5,1,26,1,1,18,2207,3737,131,31,92.222206,Section
220,5,1,26,1,1,19,2353,3737,68,39,92.507599,5(5)
221,5,1,26,1,1,20,2437,3737,32,31,91.376984,of
222,5,1,26,1,1,21,2481,3737,55,31,93.028389,the
223,5,1,26,1,1,22,2550,3737,92,31,92.585876,State
224,5,1,26,1,1,23,2656,3737,82,31,91.522972,GST
225,5,1,26,1,1,24,2752,3737,87,31,92.056808,laws.
226,5,1,26,1,1,25,2856,3738,29,29,93.306084,2.
227,5,1,26,1,1,26,2901,3737,74,31,92.589172,This
228,5,1,26,1,1,27,2990,3737,123,31,91.925613,invoice
229,2,1,27,0,0,0,328,3810,2782,39,-1.0,
230,3,1,27,1,0,0,328,3810,2782,39,-1.0,
231,4,1,27,1,1,0,328,3810,2782,39,-1.0,
232,5,1,27,1,1,1,328,3810,62,31,92.492104,has
233,5,1,27,1,1,2,404,3810,87,31,92.277153,been
234,5,1,27,1,1,3,506,3810,116,39,91.346123,signed
235,5,1,27,1,1,4,637,3810,40,39,92.468437,by
236,5,1,27,1,1,5,690,3810,55,31,92.468437,the
237,5,1,27,1,1,6,758,3810,192,31,91.982643,Authorized
238,5,1,27,1,1,7,965,3810,162,39,90.228683,signatory
239,5,1,27,1,1,8,1141,3810,32,31,93.18615,of
240,5,1,27,1,1,9,1186,3810,64,30,90.618271,ANI
241,5,1,27,1,1,10,1265,3810,239,39,91.622902,Technologies
242,5,1,27,1,1,11,1520,3810,122,31,92.189796,Private
243,5,1,27,1,1,12,1658,3810,126,31,92.743881,Limited
244,5,1,27,1,1,13,1799,3810,72,39,92.017265,only
245,5,1,27,1,1,14,1886,3810,112,31,92.805382,limited
246,5,1,27,1,1,15,2014,3818,164,31,92.179184,purposes
247,5,1,27,1,1,16,2192,3810,32,31,92.607101,of
248,5,1,27,1,1,17,2237,3810,180,39,92.179688,complying
249,5,1,27,1,1,18,2432,3818,40,23,91.248405,as
250,5,1,27,1,1,19,2487,3818,41,23,92.047867,an
251,5,1,27,1,1,20,2544,3810,175,31,92.41745,Electronic
252,5,1,27,1,1,21,2733,3810,196,31,90.514381,Commerce
253,5,1,27,1,1,22,2943,3810,167,39,91.891891,Operator.
