,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
151,2,1,13,0,0,0,125,2762,2226,167,-1.0,
152,3,1,13,1,0,0,125,2762,2226,167,-1.0,
153,4,1,13,1,1,0,125,2762,468,67,-1.0,
154,5,1,13,1,1,1,125,2765,114,49,92.244637,You
155,5,1,13,1,1,2,269,2762,124,52,91.720085,Paid
156,5,1,13,1,1,3,423,2764,170,65,92.381119,Using
157,4,1,13,1,2,0,129,2865,2222,64,-1.0,
158,5,1,13,1,2,1,129,2865,86,60,92.021172,QR
159,5,1,13,1,2,2,239,2865,108,64,92.553894,Pay
160,5,1,13,1,2,3,2186,2869,23,35,93.026466,₹
161,5,1,13,1,2,4,2227,2868,124,37,96.407631,75.00
