,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
73,2,1,8,0,0,0,233,1104,206,37,-1.0,
74,3,1,8,1,0,0,233,1104,206,37,-1.0,
75,4,1,8,1,1,0,233,1104,206,37,-1.0,
76,5,1,8,1,1,1,233,1104,206,37,83.765656,Description
77,2,1,9,0,0,0,231,1204,757,231,-1.0,
78,3,1,9,1,0,0,231,1204,757,231,-1.0,
79,4,1,9,1,1,0,232,1204,756,29,-1.0,
80,5,1,9,1,1,1,232,1204,176,29,92.775383,Customer
81,5,1,9,1,1,2,422,1204,80,29,92.246864,Ride
82,5,1,9,1,1,3,516,1204,142,29,92.03746,Number
83,5,1,9,1,1,4,679,1219,2,5,92.226158,-
84,5,1,9,1,1,5,694,1204,294,29,91.066345,CRN2941218064
85,4,1,9,1,2,0,233,1303,151,29,-1.0,
86,5,1,9,1,2,1,233,1303,74,29,92.42865,Ride
87,5,1,9,1,2,2,323,1303,61,29,91.703354,Fee
88,4,1,9,1,3,0,231,1399,499,36,-1.0,
89,5,1,9,1,3,1,231,1399,165,29,91.400841,Additional
90,5,1,9,1,3,2,412,1399,62,29,92.671249,Fee
91,5,1,9,1,3,3,489,1399,241,36,92.778206,(Tolls/Parking)
92,2,1,10,0,0,0,234,1498,106,87,-1.0,
93,3,1,10,1,0,0,234,1498,106,87,-1.0,
94,4,1,10,1,1,0,235,1498,105,29,-1.0,
95,5,1,10,1,1,1,235,1498,105,29,91.943497,CGST
96,4,1,10,1,2,0,234,1556,86,29,-1.0,
97,5,1,10,1,2,1,234,1556,86,29,96.898438,2.5%
98,2,1,11,0,0,0,232,1817,137,30,-1.0,
99,3,1,11,1,0,0,232,1817,137,30,-1.0,
100,4,1,11,1,1,0,232,1817,137,30,-1.0,
101,5,1,11,1,1,1,232,1817,137,30,92.384842,Subtotal
102,2,1,12,0,0,0,233,1920,89,29,-1.0,
103,3,1,12,1,0,0,233,1920,89,29,-1.0,
104,4,1,12,1,1,0,233,1920,89,29,-1.0,
105,5,1,12,1,1,1,233,1920,89,29,92.657616,Total
106,2,1,13,0,0,0,235,1978,270,80,-1.0,
107,3,1,13,1,0,0,235,1978,270,80,-1.0,
108,4,1,13,1,1,0,235,1978,270,29,-1.0,
109,5,1,13,1,1,1,235,1978,177,29,92.595634,Customer
110,5,1,13,1,1,2,426,1978,79,29,90.854904,Ride
111,4,1,13,1,2,0,236,2029,77,29,-1.0,
112,5,1,13,1,2,1,236,2029,77,29,92.603554,Fare
113,2,1,14,0,0,0,231,2135,388,37,-1.0,
114,3,1,14,1,0,0,231,2135,388,37,-1.0,
115,4,1,14,1,1,0,231,2135,388,37,-1.0,
116,5,1,14,1,1,1,231,2135,199,29,92.194626,Authorised
117,5,1,14,1,1,2,444,2135,175,37,91.442108,Signatory
118,2,1,15,0,0,0,590,2346,53,46,-1.0,
119,3,1,15,1,0,0,590,2346,53,46,-1.0,
120,4,1,15,1,1,0,590,2346,53,46,-1.0,
121,5,1,15,1,1,1,590,2346,53,46,66.219276,N
122,2,1,16,0,0,0,279,2400,359,65,-1.0,
123,3,1,16,1,0,0,279,2400,384,61,-1.0,
124,4,1,16,1,1,0,279,2400,359,24,-1.0,
125,5,1,16,1,1,1,279,2400,359,24,0.0,-————————
126,4,1,16,1,2,0,349,2425,87,40,-1.0,
127,5,1,16,1,2,1,349,2425,87,40,0.0,-_——
128,2,1,17,0,0,0,1569,320,674,170,-1.0,
129,3,1,17,1,0,0,1569,320,674,170,-1.0,
130,4,1,17,1,1,0,1569,320,673,36,-1.0,
131,5,1,17,1,1,1,1569,320,125,29,91.143974,Service
132,5,1,17,1,1,2,1706,320,63,29,92.239616,Tax
133,5,1,17,1,1,3,1783,320,162,36,92.418961,Category:
134,5,1,17,1,1,4,1961,320,127,36,91.96582,Renting
135,5,1,17,1,1,5,2102,320,30,29,92.577118,of
136,5,1,17,1,1,6,2146,322,96,27,92.96373,motor
137,4,1,17,1,2,0,2183,388,60,29,-1.0,
138,5,1,17,1,2,1,2183,388,60,29,92.263466,cab
139,4,1,17,1,3,0,1915,461,326,29,-1.0,
140,5,1,17,1,3,1,1915,461,76,29,92.381393,SAC
141,5,1,17,1,3,2,2004,461,99,29,92.064484,Code:
142,5,1,17,1,3,3,2116,462,125,28,95.854935,996412
143,2,1,18,0,0,0,1834,637,410,29,-1.0,
144,3,1,18,1,0,0,1834,637,410,29,-1.0,
145,4,1,18,1,1,0,1834,637,410,29,-1.0,
146,5,1,18,1,1,1,1834,637,116,29,92.621941,Invoice
147,5,1,18,1,1,2,1965,637,77,29,91.424843,Date
148,5,1,18,1,1,3,2058,637,186,29,96.632439,14/04/2019
149,2,1,19,0,0,0,1698,752,547,29,-1.0,
150,3,1,19,1,0,0,1698,752,547,29,-1.0,
151,4,1,19,1,1,0,1698,752,547,29,-1.0,
152,5,1,19,1,1,1,1698,752,109,29,92.311737,Mobile
153,5,1,19,1,1,2,1822,752,134,29,92.011299,Number
154,5,1,19,1,1,3,1969,753,276,28,91.468369,+919941199514
155,2,1,20,0,0,0,2000,1104,245,36,-1.0,
156,3,1,20,1,0,0,2000,1104,245,36,-1.0,
157,4,1,20,1,1,0,2000,1104,245,36,-1.0,
158,5,1,20,1,1,1,2000,1104,143,29,89.338226,Amount
159,5,1,20,1,1,2,2157,1104,88,36,92.075302,(INR)
160,2,1,21,0,0,0,2107,1303,138,29,-1.0,
161,3,1,21,1,0,0,2107,1303,138,29,-1.0,
162,4,1,21,1,1,0,2107,1303,138,29,-1.0,
163,5,1,21,1,1,1,2107,1303,138,29,92.305634,₹668.59
164,2,1,22,0,0,0,2181,1399,63,29,-1.0,
165,3,1,22,1,0,0,2181,1399,63,29,-1.0,
166,4,1,22,1,1,0,2181,1399,63,29,-1.0,
167,5,1,22,1,1,1,2181,1399,63,29,92.097595,₹82
168,2,1,23,0,0,0,2126,1527,117,29,-1.0,
169,3,1,23,1,0,0,2126,1527,117,29,-1.0,
170,4,1,23,1,1,0,2126,1527,117,29,-1.0,
171,5,1,23,1,1,1,2126,1527,117,29,92.402321,₹18.76
172,2,1,24,0,0,0,2107,1818,138,29,-1.0,
173,3,1,24,1,0,0,2107,1818,138,29,-1.0,
174,4,1,24,1,1,0,2107,1818,138,29,-1.0,
175,5,1,24,1,1,1,2107,1818,138,29,91.486198,₹788.12
176,2,1,25,0,0,0,2104,1975,140,29,-1.0,
177,3,1,25,1,0,0,2104,1975,140,29,-1.0,
178,4,1,25,1,1,0,2104,1975,140,29,-1.0,
179,5,1,25,1,1,1,2104,1975,140,29,92.280533,₹788.12
180,2,1,26,0,0,0,232,2593,1876,28,-1.0,
181,3,1,26,1,0,0,232,2593,1876,28,-1.0,
182,4,1,26,1,1,0,232,2593,1876,28,-1.0,
183,5,1,26,1,1,1,232,2593,85,22,92.556892,Please
184,5,1,26,1,1,2,328,2594,60,21,92.919144,note:
185,5,1,26,1,1,3,399,2593,19,21,93.30497,1.
186,5,1,26,1,1,4,429,2593,53,22,92.924652,This
187,5,1,26,1,1,5,492,2593,87,22,92.983078,invoice
188,5,1,26,1,1,6,590,2593,18,22,92.89019,is
189,5,1,26,1,1,7,619,2593,80,22,91.831642,issued
190,5,1,26,1,1,8,709,2598,29,17,92.999352,on
191,5,1,26,1,1,9,749,2593,77,22,91.742119,behalf
192,5,1,26,1,1,10,835,2593,23,22,93.210739,of
193,5,1,26,1,1,11,867,2593,122,28,92.746735,Transport
194,5,1,26,1,1,12,999,2593,93,22,93.017143,Service
195,5,1,26,1,1,13,1104,2593,110,22,92.013756,Provider.
196,5,1,26,1,1,14,1225,2593,45,21,92.193573,ANI
197,5,1,26,1,1,15,1281,2593,169,27,91.738174,Technologies
198,5,1,26,1,1,16,1462,2593,86,22,92.438889,Private
199,5,1,26,1,1,17,1559,2593,89,22,92.659233,Limited
200,5,1,26,1,1,18,1659,2594,50,21,92.997833,acts
201,5,1,26,1,1,19,1720,2593,19,21,93.272995,in
202,5,1,26,1,1,20,1749,2593,38,22,92.609512,the
203,5,1,26,1,1,21,1797,2593,105,28,93.081276,capacity
204,5,1,26,1,1,22,1911,2593,23,22,93.294136,of
205,5,1,26,1,1,23,1944,2598,29,17,92.512764,an
206,5,1,26,1,1,24,1985,2593,123,22,92.512764,Electronic
207,2,1,27,0,0,0,231,2644,1970,28,-1.0,
208,3,1,27,1,0,0,231,2644,1970,28,-1.0,
209,4,1,27,1,1,0,231,2644,1970,28,-1.0,
210,5,1,27,1,1,1,231,2644,138,22,92.874748,Commerce
211,5,1,27,1,1,2,380,2644,112,28,92.65593,Operator
212,5,1,27,1,1,3,501,2649,28,17,91.963684,as
213,5,1,27,1,1,4,540,2649,40,23,92.778778,per
214,5,1,27,1,1,5,590,2644,93,22,92.571167,Section
215,5,1,27,1,1,6,693,2644,48,27,92.454994,9(5)
216,5,1,27,1,1,7,752,2644,23,22,93.240616,of
217,5,1,27,1,1,8,784,2644,38,22,92.849602,the
218,5,1,27,1,1,9,833,2644,89,22,91.787666,Central
219,5,1,27,1,1,10,933,2644,83,22,91.814255,Goods
220,5,1,27,1,1,11,1026,2644,17,22,93.224937,&
221,5,1,27,1,1,12,1053,2644,94,22,92.364655,Service
222,5,1,27,1,1,13,1156,2644,47,22,92.364655,Tax
223,5,1,27,1,1,14,1212,2644,47,26,93.088379,"Act,"
224,5,1,27,1,1,15,1270,2644,63,22,93.304436,2017
225,5,1,27,1,1,16,1343,2644,17,22,92.783684,&
226,5,1,27,1,1,17,1369,2644,180,28,92.810806,corresponding
227,5,1,27,1,1,18,1560,2644,93,22,92.565529,Section
228,5,1,27,1,1,19,1664,2644,48,27,93.212799,5(5)
229,5,1,27,1,1,20,1723,2644,23,22,93.273979,of
230,5,1,27,1,1,21,1754,2644,39,22,92.812042,the
231,5,1,27,1,1,22,1803,2644,65,22,92.573853,State
232,5,1,27,1,1,23,1878,2644,58,22,92.993835,GST
233,5,1,27,1,1,24,1946,2644,62,22,91.206558,laws.
234,5,1,27,1,1,25,2020,2644,21,21,93.303146,2.
235,5,1,27,1,1,26,2051,2644,53,22,93.23745,This
236,5,1,27,1,1,27,2115,2644,86,22,92.374596,invoice
237,2,1,28,0,0,0,232,2695,1967,28,-1.0,
238,3,1,28,1,0,0,232,2695,1967,28,-1.0,
239,4,1,28,1,1,0,232,2695,1967,28,-1.0,
240,5,1,28,1,1,1,232,2695,43,22,93.095016,has
241,5,1,28,1,1,2,286,2695,61,22,93.167511,been
242,5,1,28,1,1,3,357,2695,83,27,91.156723,signed
243,5,1,28,1,1,4,450,2695,29,27,93.051216,by
244,5,1,28,1,1,5,488,2695,38,22,92.043671,the
245,5,1,28,1,1,6,536,2695,136,22,92.018089,Authorized
246,5,1,28,1,1,7,682,2695,115,27,92.299782,signatory
247,5,1,28,1,1,8,806,2695,23,22,92.582039,of
248,5,1,28,1,1,9,838,2695,45,21,92.30323,ANI
249,5,1,28,1,1,10,894,2695,170,27,92.430786,Technologies
250,5,1,28,1,1,11,1075,2695,86,22,92.984467,Private
251,5,1,28,1,1,12,1172,2695,90,22,92.749191,Limited
252,5,1,28,1,1,13,1272,2695,51,27,93.231628,only
253,5,1,28,1,1,14,1333,2695,80,22,92.60183,limited
254,5,1,28,1,1,15,1424,2700,116,23,91.649681,purposes
255,5,1,28,1,1,16,1550,2695,23,22,92.852013,of
256,5,1,28,1,1,17,1582,2695,127,27,92.441093,complying
257,5,1,28,1,1,18,1720,2700,28,17,93.270874,as
258,5,1,28,1,1,19,1758,2700,29,17,92.933296,an
259,5,1,28,1,1,20,1799,2695,123,22,92.540337,Electronic
260,5,1,28,1,1,21,1932,2695,138,22,92.849419,Commerce
261,5,1,28,1,1,22,2081,2695,118,28,92.773697,Operator.
