,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
83,2,1,10,0,0,0,545,1784,186,35,-1.0,
84,3,1,10,1,0,0,545,1784,186,35,-1.0,
85,4,1,10,1,1,0,545,1784,186,35,-1.0,
86,5,1,10,1,1,1,545,1784,186,35,91.1511,Discount
87,2,1,11,0,0,0,543,1912,213,320,-1.0,
88,3,1,11,1,0,0,543,1912,213,320,-1.0,
89,4,1,11,1,1,0,543,1912,208,37,-1.0,
90,5,1,11,1,1,1,543,1912,81,37,92.8797,Sub
91,5,1,11,1,1,2,638,1912,113,37,90.577454,Total
92,4,1,11,1,2,0,544,2006,212,42,-1.0,
93,5,1,11,1,2,1,544,2006,110,35,92.918167,CGST
94,5,1,11,1,2,2,667,2006,89,42,96.459587,(9%)
95,4,1,11,1,3,0,543,2098,208,42,-1.0,
96,5,1,11,1,3,1,543,2098,108,35,92.356415,SGST
97,5,1,11,1,3,2,663,2098,88,42,96.954369,(9%)
98,4,1,11,1,4,0,545,2190,194,42,-1.0,
99,5,1,11,1,4,1,545,2190,93,35,93.109734,IGST
100,5,1,11,1,4,2,651,2190,88,42,95.653229,(0%)
101,2,1,12,0,0,0,547,2319,373,48,-1.0,
102,3,1,12,1,0,0,547,2319,373,48,-1.0,
103,4,1,12,1,1,0,547,2319,373,48,-1.0,
104,5,1,12,1,1,1,547,2319,123,48,88.412529,Final
105,5,1,12,1,1,2,692,2322,228,45,92.058044,Amount
106,2,1,13,0,0,0,542,2430,266,29,-1.0,
107,3,1,13,1,0,0,542,2430,266,29,-1.0,
108,4,1,13,1,1,0,542,2430,266,29,-1.0,
109,5,1,13,1,1,1,542,2430,129,29,92.402824,(Inclusive
110,5,1,13,1,1,2,681,2430,30,25,92.038063,of
111,5,1,13,1,1,3,717,2431,91,28,93.134933,Taxes)
112,2,1,14,0,0,0,2442,80,213,129,-1.0,
113,3,1,14,1,0,0,2442,80,213,129,-1.0,
114,4,1,14,1,1,0,2442,80,213,129,-1.0,
115,5,1,14,1,1,1,2442,80,213,129,95.0, 
116,2,1,15,0,0,0,1964,834,625,411,-1.0,
117,3,1,15,1,0,0,2166,834,423,35,-1.0,
118,4,1,15,1,1,0,2166,834,423,35,-1.0,
119,5,1,15,1,1,1,2166,834,423,35,47.326225,2223DLO026513016
120,3,1,15,2,0,0,1964,940,624,204,-1.0,
121,4,1,15,2,1,0,2100,940,486,41,-1.0,
122,5,1,15,2,1,1,2100,942,81,34,92.666992,Nov
123,5,1,15,2,1,2,2194,940,78,36,96.427269,2nd
124,5,1,15,2,1,3,2289,941,112,40,96.332481,"2022,"
125,5,1,15,2,1,4,2418,941,87,35,91.625122,9:35
126,5,1,15,2,1,5,2519,942,67,33,91.485397,AM
127,4,1,15,2,2,0,1964,1017,624,43,-1.0,
128,5,1,15,2,2,1,1964,1017,122,36,92.940239,Other
129,5,1,15,2,2,2,2099,1018,167,35,92.492691,services
130,5,1,15,2,2,3,2283,1027,107,26,92.678627,n.e.c.
131,5,1,15,2,2,4,2406,1018,182,42,96.641487,(999799)
132,4,1,15,2,3,0,2483,1108,104,36,-1.0,
133,5,1,15,2,3,1,2483,1108,104,36,90.946228,Delhi
134,3,1,15,3,0,0,2207,1202,380,43,-1.0,
135,4,1,15,3,1,0,2207,1202,380,43,-1.0,
136,5,1,15,3,1,1,2207,1202,380,43,41.32383,O7AAHCR1710J1ZI
137,2,1,16,0,0,0,2443,1600,145,219,-1.0,
138,3,1,16,1,0,0,2443,1600,145,219,-1.0,
139,4,1,16,1,1,0,2458,1600,130,35,-1.0,
140,5,1,16,1,1,1,2458,1600,25,34,93.136383,₹
141,5,1,16,1,1,2,2503,1600,85,35,96.93959,1.00
142,4,1,16,1,2,0,2458,1692,130,35,-1.0,
143,5,1,16,1,2,1,2458,1692,25,34,93.178215,₹
144,5,1,16,1,2,2,2501,1692,87,35,96.769096,8.47
145,4,1,16,1,3,0,2443,1784,145,35,-1.0,
146,5,1,16,1,3,1,2443,1784,40,34,90.722687,-₹
147,5,1,16,1,3,2,2501,1784,87,35,96.812714,8.47
148,2,1,17,0,0,0,2455,1913,134,128,-1.0,
149,3,1,17,1,0,0,2455,1910,134,131,-1.0,
150,4,1,17,1,1,0,2455,1913,134,38,-1.0,
151,5,1,17,1,1,1,2455,1910,32,41,91.613991,₹
152,5,1,17,1,1,2,2501,1914,88,35,96.140617,1.00
153,4,1,17,1,2,0,2458,2006,130,35,-1.0,
154,5,1,17,1,2,1,2458,2006,25,34,93.239616,₹
155,5,1,17,1,2,2,2501,2006,87,35,96.88385,0.09
156,2,1,18,0,0,0,2458,2098,130,127,-1.0,
157,3,1,18,1,0,0,2458,2098,130,127,-1.0,
158,4,1,18,1,1,0,2458,2098,130,35,-1.0,
159,5,1,18,1,1,1,2458,2098,25,34,93.239616,₹
160,5,1,18,1,1,2,2501,2098,87,35,96.88385,0.09
161,4,1,18,1,2,0,2458,2190,130,35,-1.0,
162,5,1,18,1,2,1,2458,2190,25,34,93.189949,₹
163,5,1,18,1,2,2,2501,2190,87,35,96.406532,0.00
164,2,1,19,0,0,0,2416,2321,170,46,-1.0,
165,3,1,19,1,0,0,2416,2321,170,46,-1.0,
166,4,1,19,1,1,0,2416,2321,170,46,-1.0,
167,5,1,19,1,1,1,2416,2321,170,46,89.534622,₹1.18
168,2,1,20,0,0,0,979,2754,1224,43,-1.0,
169,3,1,20,1,0,0,979,2754,1224,43,-1.0,
170,4,1,20,1,1,0,979,2754,1224,43,-1.0,
171,5,1,20,1,1,1,979,2754,80,34,92.355118,This
172,5,1,20,1,1,2,1072,2756,29,32,93.015411,is
173,5,1,20,1,1,3,1115,2765,19,23,93.268898,a
174,5,1,20,1,1,4,1148,2760,125,37,92.816376,system
175,5,1,20,1,1,5,1286,2754,175,43,92.248558,generated
176,5,1,20,1,1,6,1474,2756,132,32,92.975533,invoice
177,5,1,20,1,1,7,1620,2754,65,34,92.678177,and
178,5,1,20,1,1,8,1698,2754,104,34,93.183311,hence
179,5,1,20,1,1,9,1817,2765,43,23,92.546066,no
180,5,1,20,1,1,10,1876,2756,163,41,92.033539,signature
181,5,1,20,1,1,11,2052,2754,151,43,92.795082,required
182,2,1,21,0,0,0,1373,2813,437,46,-1.0,
183,3,1,21,1,0,0,1373,2813,437,46,-1.0,
184,4,1,21,1,1,0,1373,2813,437,46,-1.0,
185,5,1,21,1,1,1,1373,2813,127,36,89.768463,Thank
186,5,1,21,1,1,2,1517,2809,64,54,89.768463,you
187,5,1,21,1,1,3,1605,2814,205,45,91.316826,Vijayguna
