,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
62,5,1,5,1,1,2,416,1667,109,90,0.656967,Gash
63,5,1,5,1,1,3,1846,1681,298,73,91.1661,₹69.90
64,2,1,6,0,0,0,1428,2515,680,41,-1.0,
65,3,1,6,1,0,0,1428,2515,680,41,-1.0,
66,4,1,6,1,1,0,1428,2515,680,41,-1.0,
67,5,1,6,1,1,1,1428,2515,100,33,92.082008,Invite
68,5,1,6,1,1,2,1542,2524,85,32,91.544075,your
69,5,1,6,1,1,3,1639,2515,129,33,92.169693,friends
70,5,1,6,1,1,4,1784,2515,68,33,92.086212,and
71,5,1,6,1,1,5,1868,2515,119,41,92.391212,family.
72,5,1,6,1,1,6,2005,2515,68,33,91.081619,Get
73,5,1,6,1,1,7,2087,2524,21,24,93.22715,a
74,2,1,7,0,0,0,1270,2580,129,42,-1.0,
75,3,1,7,1,0,0,1270,2580,129,42,-1.0,
76,4,1,7,1,1,0,1270,2580,129,42,-1.0,
77,5,1,7,1,1,1,1270,2580,129,42,95.0,   
78,2,1,8,0,0,0,979,2496,387,98,-1.0,
79,3,1,8,1,0,0,979,2496,387,98,-1.0,
80,4,1,8,1,1,0,979,2496,387,98,-1.0,
81,5,1,8,1,1,1,979,2519,75,20,0.0,.
82,5,1,8,1,1,2,1084,2496,282,98,0.0,Jii
83,2,1,9,0,0,0,426,2492,973,316,-1.0,
84,3,1,9,1,0,0,426,2492,973,316,-1.0,
85,4,1,9,1,1,0,426,2492,973,316,-1.0,
86,5,1,9,1,1,1,426,2492,973,316,95.0,  
87,2,1,10,0,0,0,438,2584,1657,117,-1.0,
88,3,1,10,1,0,0,438,2584,1657,117,-1.0,
89,4,1,10,1,1,0,1425,2584,670,41,-1.0,
90,5,1,10,1,1,1,1425,2584,73,33,92.09861,free
91,5,1,10,1,1,2,1515,2584,69,33,92.09861,ride
92,5,1,10,1,1,3,1598,2584,104,33,92.848793,worth
93,5,1,10,1,1,4,1719,2593,45,32,92.536758,up
94,5,1,10,1,1,5,1778,2585,34,32,92.707169,to
95,5,1,10,1,1,6,1828,2584,69,33,92.707169,₹25
96,5,1,10,1,1,7,1911,2584,102,33,92.61499,when
97,5,1,10,1,1,8,2029,2593,66,32,92.089897,you
98,4,1,10,1,2,0,438,2640,1458,61,-1.0,
99,5,1,10,1,2,1,438,2649,175,52,0.0,r]
100,5,1,10,1,2,2,657,2648,24,35,0.0,L
101,5,1,10,1,2,3,856,2640,99,16,37.201366,—=
102,5,1,10,1,2,4,1060,2656,11,4,0.0,Tl
103,5,1,10,1,2,5,1199,2642,75,36,0.0,NSP
104,5,1,10,1,2,6,1427,2653,88,33,92.230583,refer
105,5,1,10,1,2,7,1528,2662,21,24,92.230583,a
106,5,1,10,1,2,8,1563,2653,107,33,91.724442,friend
107,5,1,10,1,2,9,1686,2654,34,32,92.797386,to
108,5,1,10,1,2,10,1734,2654,48,40,92.921967,try
109,5,1,10,1,2,11,1798,2653,98,33,93.005051,Uber.
110,2,1,11,0,0,0,1351,2727,457,152,-1.0,
111,3,1,11,1,0,0,1351,2727,457,152,-1.0,
112,4,1,11,1,1,0,1351,2727,405,70,-1.0,
113,5,1,11,1,1,1,1351,2742,42,55,0.0,.
114,5,1,11,1,1,2,1428,2727,161,46,91.262711,Share
115,5,1,11,1,1,3,1612,2727,144,46,91.889404,code:
116,4,1,11,1,2,0,1426,2821,382,58,-1.0,
117,5,1,11,1,2,1,1426,2821,382,58,82.990608,valliappanaue
118,2,1,12,0,0,0,110,3412,2176,32,-1.0,
119,3,1,12,1,0,0,110,3412,2176,32,-1.0,
120,4,1,12,1,1,0,110,3412,2176,32,-1.0,
121,5,1,12,1,1,1,110,3412,966,32,76.820618,https://mail.google.com/mail/u/0/?ui=2&ik=d3990bfbd3&jsver=Xg
122,5,1,12,1,1,2,1083,3413,1180,31,38.73629,1-uL2q06c.en.&view=pt&q=uber&qs=true&search=query&th=15e37a79ef008230.
123,5,1,12,1,1,3,2271,3433,15,4,64.463219,..
124,2,1,13,0,0,0,2325,3412,45,26,-1.0,
125,3,1,13,1,0,0,2325,3412,45,26,-1.0,
126,4,1,13,1,1,0,2325,3412,45,26,-1.0,
127,5,1,13,1,1,1,2325,3412,45,26,85.435204,213
