,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
142,3,1,18,1,0,0,2514,1605,455,60,-1.0,
143,4,1,18,1,1,0,2514,1605,455,60,-1.0,
144,5,1,18,1,1,1,2514,1605,147,47,92.108368,Vivek
145,5,1,18,1,1,2,2680,1605,289,60,91.745583,Chaudhary
146,2,1,19,0,0,0,2760,2450,208,426,-1.0,
147,3,1,19,1,0,0,2760,2450,208,426,-1.0,
148,4,1,19,1,1,0,2760,2450,208,47,-1.0,
149,5,1,19,1,1,1,2760,2450,30,46,93.242638,₹
150,5,1,19,1,1,2,2811,2450,157,47,95.888077,84.60
151,4,1,19,1,2,0,2797,2575,160,47,-1.0,
152,5,1,19,1,2,1,2797,2576,30,46,93.25119,₹
153,5,1,19,1,2,2,2847,2575,110,47,95.049782,2.11
154,4,1,19,1,3,0,2797,2701,160,47,-1.0,
155,5,1,19,1,3,1,2797,2702,30,46,93.25119,₹
156,5,1,19,1,3,2,2847,2701,110,47,95.049782,2.11
157,4,1,19,1,4,0,2797,2829,169,47,-1.0,
158,5,1,19,1,4,1,2797,2829,30,46,93.266983,₹
159,5,1,19,1,4,2,2848,2829,118,47,96.543159,0.00
160,2,1,20,0,0,0,2699,3001,268,62,-1.0,
161,3,1,20,1,0,0,2699,3001,268,62,-1.0,
162,4,1,20,1,1,0,2699,3001,268,62,-1.0,
163,5,1,20,1,1,1,2699,3001,39,61,93.243721,₹
164,5,1,20,1,1,2,2765,3001,202,62,96.872513,88.82
165,2,1,21,0,0,0,386,3337,2349,227,-1.0,
166,3,1,21,1,0,0,386,3337,2349,227,-1.0,
167,4,1,21,1,1,0,522,3337,2086,60,-1.0,
168,5,1,21,1,1,1,522,3337,117,47,91.258705,This
169,5,1,21,1,1,2,661,3337,276,47,91.258705,document
170,5,1,21,1,1,3,958,3337,39,47,92.37114,is
171,5,1,21,1,1,4,1021,3337,172,47,91.90715,issued
172,5,1,21,1,1,5,1218,3337,62,60,92.173332,by
173,5,1,21,1,1,6,1298,3337,270,59,92.738434,Transport
174,5,1,21,1,1,7,1588,3337,173,47,91.360016,Servic
175,5,1,21,1,1,8,1780,3349,31,35,91.361443,e
176,5,1,21,1,1,9,1835,3337,229,47,92.246971,Provider
177,5,1,21,1,1,10,2081,3337,100,47,91.217865,and
178,5,1,21,1,1,11,2206,3342,83,42,92.477425,not
179,5,1,21,1,1,12,2310,3337,63,60,92.346855,by
180,5,1,21,1,1,13,2395,3337,213,59,91.570435,Roppen
181,4,1,21,1,2,0,386,3420,2349,61,-1.0,
182,5,1,21,1,2,1,386,3421,403,59,91.384125,Transportation
183,5,1,21,1,2,2,813,3421,173,47,91.877655,Servic
184,5,1,21,1,2,3,1006,3433,62,35,91.877655,es
185,5,1,21,1,2,4,1093,3421,190,47,92.669846,Private
186,5,1,21,1,2,5,1307,3421,195,47,92.19458,Limited
187,5,1,21,1,2,6,1527,3420,252,61,91.469498,(Rapido).
188,5,1,21,1,2,7,1805,3421,195,59,92.046707,Rapido
189,5,1,21,1,2,8,2021,3426,111,42,92.014404,acts
190,5,1,21,1,2,9,2154,3421,114,60,91.836586,only
191,5,1,21,1,2,10,2288,3433,62,35,92.064575,as
192,5,1,21,1,2,11,2371,3433,65,35,92.122795,an
193,5,1,21,1,2,12,2462,3421,273,47,91.976936,Electronic
194,4,1,21,1,3,0,797,3506,1530,58,-1.0,
195,5,1,21,1,3,1,797,3506,324,46,92.539505,Commerce
196,5,1,21,1,3,2,1143,3506,262,58,91.624001,Operator
197,5,1,21,1,3,3,1422,3506,78,46,93.038834,for
198,5,1,21,1,3,4,1517,3506,91,46,90.745544,the
199,5,1,21,1,3,5,1628,3506,403,58,90.703598,transportation
200,5,1,21,1,3,6,2054,3506,172,46,92.372948,servic
201,5,1,21,1,3,7,2245,3518,82,34,92.372948,es.
